ano_teste,codigo_unidade,nome_unidade,demanda_observada,prev_f1_cag_fem,prev_modelo,prev_persistencia,erro_abs_cag_fem
2025,724806,EDI PROFESSORA RUTH CARDOSO,93,150.66395704396828,168.18913970900678,161.80197889903596,57.66395704396828
2025,724807,EDI CARMEN MIRANDA,332,329.34608405844205,367.6641833202741,405.4242766731526,2.6539159415579547
2025,724808,EDI AMOR,150,181.32938723447415,202.42304986686983,184.7852145381036,31.329387234474154
2025,724809,"EDI UGOCIONE JOSÉ DE MEDEIROS ""SEU UGO""",72,82.26120798052283,91.82649269949732,97.44891910964664,10.261207980522826
2025,734601,CM LUZES DO AMANHÃ,190,162.51826371355276,181.42291026339691,250.9769331786183,27.481736286447244
2025,734602,CM MARGARIDA GABINAL,122,158.4086322904431,176.83504857016536,168.23728487797487,36.40863229044311
2025,734603,CM SEMPRE VIDA JOSUÉ,84,107.84345348404585,120.38569422322716,115.83550762090076,23.843453484045853
2025,734801,EDI JARDIM DO AMANHÃ,208,198.87800236194403,222.01376545226844,271.20218054099774,9.121997638055973
2025,734802,EDI SENHORA PERCILIANA PEREIRA DE ALVARENGA,721,516.488209071306,576.5837038255439,717.996281364472,204.51179092869404
2025,734803,EDI ANA CAROLINA PACHECO DA SILVA,97,125.22152673599334,139.78602102218673,139.73807268553105,28.221526735993336
2025,734804,EDI MARIA BERALDA,237,227.4967937650373,253.962873865815,296.0240750311908,9.503206234962704
2025,734805,EDI MONSENHOR CORDIOLI,148,191.76347929519955,214.07133824591807,201.33314419823225,43.763479295199545
2025,8002,CP CRECHE ESPÍRITA FRANCISCO DE ASSIS,71,53.314945611364216,55.37975513817646,65.272389214952,17.685054388635784
2025,8003,CP CRECHE CRIANÇA JABOUR,164,150.31644686154513,156.0598386319516,187.54320281479167,13.683553138454869
2025,8004,CP CRECHE COMUNITÁRIA NINO,449,370.555252705184,384.6497387441877,463.342030483603,78.44474729481601
2025,8005,CP CRECHE E ESCOLA COMUNITÁRIA GENTE INOCENTE - REALENGO,309,265.47796989632525,275.5881333579147,331.8779226281363,43.52203010367475
2025,8006,CP FUNDAÇÃO CASA DA JOANINHA - CRECHE,134,107.16405045855949,111.27109169400504,133.3027667065921,26.835949541440513
2025,8007,CP CRECHE E ESCOLA COMUNITÁRIA GENTE INOCENTE - BANGU,479,417.61259677849796,433.491396540094,522.179113719616,61.38740322150204
2025,8008,CP ASSOCIAÇÃO DE MORADORES DO CONJUNTO PEDRO I E ADJACÊNCIAS,45,43.92615905745213,45.63479892620136,53.32110668263685,1.0738409425478679
2025,8009,CP ASSOCIAÇÃO RECREATIVA PINGUINHO DE GENTE,555,469.8316725864839,487.690504761705,587.451502934568,85.16832741351612
2025,8010,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL III,557,477.18753328587184,495.32528330244537,596.644797190195,79.81246671412816
2025,8011,CP ESPAÇO DE EDUCAÇÃO INFANTIL BATAN,202,178.8906483525913,185.7175508625353,223.39705041173715,23.109351647408687
2025,8013,CP CENTRO EDUCACIONAL LUIZA,294,272.0876141863571,282.44840333847924,340.1518874582006,21.912385813642913
2025,8014,"CP DO.RA., A AVENTUREIRA",216,184.02231087764767,191.043800388402,229.8323563906761,31.97768912235233
2025,8015,CP CEM CRECHE ESCOLA MACHADO,205,153.9780472471458,159.86028491313954,192.1398499426052,51.02195275285419
2025,8016,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL VI,454,413.2003832559162,428.9118814575471,516.6631371662398,40.79961674408378
2025,8017,CP ASSOCIAÇÃO CRECHE ESPERANÇA - REALENGO,232,261.80621069738476,271.7771476408841,327.28127550032275,29.806210697384756
2025,8018,CP CRECHE COMUNITÁRIA ESTRELINHA,203,187.6882612299809,194.848759320932,234.4290035184896,15.311738770019105
2025,8019,CP ESCOLA COMUNITÁRIA JARDIM ARCO-ÍRIS - UNIDADE II,182,175.2256744130755,181.91360489831715,218.80040328392363,6.774325586924505
2025,8021,CP ASSOCIAÇÃO RECREATIVA MUNDO MÁGICO DA TIA NATY,197,201.6222219092484,209.31107807869944,251.896262604181,4.622221909248395
2025,8022,CP ASSOCIAÇÃO CRECHE ESPERANÇA - MAGALHÃES BASTOS,146,161.3029117467172,167.46290335891553,201.33314419823225,15.3029117467172
2025,8023,CP CRECHE COMUNITÁRIA IRMÃ MARIA DE LOURDES,152,147.38759040833375,153.01992128995352,183.86588511254087,4.61240959166625
2025,8024,CP CEM CRECHE ESCOLA MACHADO - UNIDADE I,128,132.7495366130056,137.82679545459635,165.47929660128676,4.749536613005603
2025,8025,CP ASSOCIAÇÃO RECREATIVA MONIZ BARRETO,56,53.314945611364315,55.37975513817646,65.272389214952,2.6850543886356846
2025,8027,CP CENTRO EDUCACIONAL MUNDO DA MÔNICA,56,52.591490815597325,54.628857732052985,64.3530597893893,3.408509184402675
2025,817202,CIEP AMILCAR CABRAL,145,122.69351947231685,136.96383429460548,180.18856741029003,22.30648052768315
2025,817504,CIEP ANTONIO EVARISTO DE MORAES,198,142.2877050473878,158.83815873530042,215.1230855816728,55.71229495261221
2025,817505,CIEP MARECHAL JULIO CAETANO HORTA BARBOSA,103,75.00045147711641,83.72081668191929,101.12623681189748,27.999548522883586
2025,817601,CM JOSÉ FÉLIX,403,348.0106351764374,388.5006948972973,487.24459554823335,54.989364823562596
2025,817602,CM VILA PROGRESSO,372,239.04019627704082,266.8495613240739,377.8443939062715,132.95980372295918
2025,817603,CM DENTE DE LEITE,376,318.74871783892564,355.8336205452142,403.5856178220272,57.25128216107436
2025,817604,CM DRAMATURGO ALFREDO DE FREITAS DIAS GOMES,156,166.31189176627865,185.6579958646912,230.7516858162388,10.311891766278649
2025,817605,CM MANÉ GARRINCHA II,239,250.58410058056293,279.7368089971624,278.5568159454994,11.584100580562932
2025,817606,CM MEIMEI,117,122.8515172939006,137.14021802604515,103.88422508858558,5.851517293900599
2025,817607,CM MULHERES DO QUAFÁ,492,346.27069219418627,386.5582778584077,505.6311840594874,145.72930780581373
2025,817608,CM NOVA ALIANÇA,161,289.3304626269316,322.9920156442355,357.619146543892,128.3304626269316
2025,817609,CM RECANTO FELIZ,369,362.87945268000726,405.09977014122313,388.8763470130239,6.120547319992738
2025,817610,CM SEMPRE VIDA FAZENDA COQUEIROS,128,153.66693008267507,171.54156319116737,150.7700257922835,25.666930082675066
2025,817611,CM TIA ELZA,99,100.10401508137151,111.74563222323874,107.5615427908364,1.1040150813715144
2025,817612,CM VILA KENNEDY,398,284.2694698170982,317.3420841727191,381.5217116085223,113.73053018290182
2025,817613,CM CÉLIA ALENCAR,175,205.51847254282833,229.42697511692927,190.30119109147975,30.518472542828334
2025,817614,CM FAZENDA COQUEIROS II,246,232.87310744653124,259.96481947686283,297.8627338823162,13.126892553468764
2025,817615,CM VILA UNIÃO DA PAZ,163,140.0752310320183,156.36822321659054,147.0927080900327,22.92476896798169
2025,817616,CM PROFESSORA MARIA ASSUMPÇÃO,47,78.15707623037427,87.24477141612127,79.06233059839256,31.157076230374273
2025,817617,CM JOSÉ MANOEL IBARRA PEREZ,219,233.66375160200442,260.84746946778625,280.3954747966248,14.663751602004425
2025,817618,CM JANETE CLAIR,170,154.77330942317303,172.77668986044927,210.52643845385927,15.226690576826968
2025,817619,CM PROFESSORA REGINA MARIA DA MATTA MONTEZANO,208,185.75588938461044,207.3646560159937,220.63906213504904,22.24411061538956
2025,817801,EDI PROFESSORA TÂNIA MARIA LARRUBIA GOMES,321,231.29182658451114,258.1995278112295,286.8307807755637,89.70817341548886
2025,817802,EDI PROFESSOR REINALDO JOSÉ DE ARAGÃO BARBOSA,145,159.19893502375535,177.71731738184093,198.5751559215441,14.198935023755354
2025,817803,EDI JOSÉ EPHIM MINDLIN,303,263.8680598287267,294.56659871022185,330.9585932025735,39.1319401712733
2025,817804,EDI PROFESSORA EDITH MARQUES DE SOUZA,324,251.37479614310803,280.6195163804152,315.3299929680076,72.62520385689197
2025,817805,EDI RAFAEL PEREIRA DA SILVA,106,97.73504713232344,109.1009920548224,109.4002016419618,8.264952867676556
2025,817806,EDI PROFESSORA MARIA YEDDA LEITE LINHARES,149,178.1676780262564,198.89341831867293,228.9130269651134,29.167678026256397
2025,817807,EDI MARIA DO CARMO SOUZA PIRAN,168,161.25374677705432,180.01124380922997,217.8810738583609,6.746253222945683
2025,817808,EDI PROFESSOR ANTONIO FLAVIO PIERUCCI,377,309.4169051008845,345.41588145606585,399.9083001197764,67.58309489911551
2025,817809,EDI REPÚBLICA ÁRABE UNIDA,64,60.48545209084057,67.51673756695767,53.32110668263685,3.5145479091594325
2025,817810,EDI VILA DO VINTÉM,143,156.66998517398812,174.8940782820476,189.38186166591709,13.669985173988124
2025,817814,EDI PROFESSORA GIOVANA BANSI,363,342.6326471994025,382.4968800672716,405.4242766731526,20.367352800597473
2025,817815,EDI SENHOR JOÃO GOMES,337,272.40803931803464,304.1003602816341,379.68305275739687,64.59196068196536
2025,833505,CIEP ARACY DE ALMEIDA (CANTORA),25,35.7494519339213,39.90227079377284,30.337871043569244,10.7494519339213
2025,833601,CM CASA DE REALENGO,398,356.2358920432204,397.6831102152043,451.39074795128784,41.76410795677958
2025,833602,CM JULINHO CACAU,296,343.5817000995129,383.5563725577017,352.10316999051577,47.58170009951289
2025,833603,CM SILVEIRINHA,287,317.1670413923763,354.0678872400249,376.9250644807088,30.16704139237629
2025,833801,EDI GESSICA GUEDES PEREIRA,69,112.7404151734808,125.8525060283355,103.88422508858558,43.7404151734808
2025,833802,EDI PROFESSORA ZENA ELIAN,139,240.1471250171804,268.0853013684291,197.65582649598144,101.1471250171804
2025,833803,EDI FREI ORLANDO,192,230.81744427849486,257.6699424914717,189.38186166591709,38.81744427849486
2025,833805,EDI DEODORO,89,142.44574091215242,159.01458494114885,102.96489566302289,53.44574091215242
2025,833806,EDI PROFESSOR CRISTIANO PINTO DE MORAES BISPO,324,307.9934251441643,343.82675368457785,353.02249941607846,16.00657485583571
2025,833807,EDI LUIZA PAULA DA SILVEIRA MACHADO,256,272.5661891204386,304.27691369274163,247.29961547636748,16.566189120438594
2025,833808,EDI PROFESSORA VANUZIA BASTOS DA SILVA,166,199.9847311769945,223.24928229318328,154.44734349453432,33.9847311769945
2025,833809,EDI PROFESSORA MARIA CECILIA FERREIRA,157,198.24558887912278,221.30775915914668,193.0591793681679,41.24558887912278
2025,833810,EDI MEDALHISTA OLÍMPICO SERGIO DUTRA DOS SANTOS,209,209.94557824532583,234.3692550979864,214.2037561561101,0.9455782453258337
2025,833811,EDI MEDALHISTA OLÍMPICA RAFAELA LOPES SILVA,310,267.50543179945095,298.6272451258706,232.5903446673642,42.494568200549054
2025,9001,CP CRECHE COMUNITÁRIA SANTA RITA,56,102.78301375546197,106.72391948794755,127.7867901532159,46.783013755461965
2025,9002,CP CRECHE SAGRADA FAMÍLIA,40,72.90428180639289,75.71208666111399,90.09428370514502,32.90428180639289
2025,9003,CP CRECHE SÃO JORGE,47,43.205587430474296,44.88688897493016,52.401777257074144,3.7944125695257043
2025,9004,CP CRECHE E PRÉ-ESCOLA CANTINHO DO SABER,158,137.87160501223292,143.14309243185176,171.9146025802257,20.12839498776708
2025,9007,CP INSTITUTO AVELINO - CAMPO GRANDE,17,42.4852880857458,44.13926110665887,51.48244783151144,25.4852880857458
2025,9008,CP CRECHE COMUNITÁRIA ANA & LU,60,74.35877581246562,77.22174307072886,91.93294255627043,14.358775812465623
2025,9009,CP CRECHE COMUNITÁRIA CRIANÇAS DE OURO,159,168.6298321071249,175.0676545125477,210.52643845385927,9.629832107124912
2025,9010,CP CRECHE JARDIM ESCOLA RIO DA PRATA,153,167.16429221592375,173.5465426360132,208.68777960273388,14.164292215923751
2025,9011,CP CRECHE NOVA JERUSALÉM EM CAMPO GRANDE,212,191.35459187439986,198.6541127891887,239.02565064630315,20.64540812560014
2025,9012,CP CRECHE COMUNITÁRIA TIA NEIDE - CAMPO GRANDE,170,174.49273134440725,181.15286936028895,217.8810738583609,4.492731344407247
2025,9013,CP CRECHE COMUNITÁRIA SOL DO SABER,301,252.99480027574987,262.6316240795521,316.24932239357025,48.00519972425013
2025,9014,CP INSTITUTO DE ENSINO AVANÇADO,221,185.48864443195814,192.56573563013455,231.6710152418015,35.511355568041864
2025,9017,CP ESPAÇO CRESCER,236,192.8212273780911,200.17636129016725,240.86430949742856,43.178772621908905
2025,9018,CP ESPAÇO DE DESENVOLVIMENTO CARIOQUINHA,213,158.3727087391214,164.42158916138794,197.65582649598144,54.62729126087859
2025,9019,CP ASSOCIAÇÃO DE MORADORES UNIÃO DAS BASES DE URUCÂNIA E ADJACÊNCIAS - COSMOS,121,108.62477166071103,112.78720533595894,135.14142555771753,12.375228339288967
2025,9020,CP ASSOCIAÇÃO DE MORADORES UNIÃO DAS BASES DE URUCÂNIA E ADJACÊNCIAS - CAMPO GRANDE,56,59.1087322691483,61.3933063879413,72.62702461945364,3.108732269148298
2025,9021,CP INSTITUTO CRESCER & APRENDER,332,227.30210161758308,235.96470104428204,284.07279249887563,104.69789838241692
2025,9022,CP ESPAÇO CRIATIVO CASTELINHO RINALDI,237,189.88801491673127,197.1319250275602,237.18699179517773,47.111985083268735
2025,9023,CP ESPAÇO CRIATIVO SALOMÃO,172,174.49273134440725,181.15286936028895,217.8810738583609,2.4927313444072468
2025,9024,CP CRECHE COMUNITÁRIA DOCE INFÂNCIA,196,184.02231087764767,191.043800388402,229.8323563906761,11.97768912235233
2025,9025,CP INSTITUTO Ô LUAR,113,102.05301219610949,105.96623502895486,126.8674607276532,10.946987803890508
2025,9026,CP CRECHE COMUNITÁRIA LEÃOZINHO FELIZ,207,177.42460762349893,184.1959194090236,221.5583915606117,29.57539237650107
2025,9027,CP INSTITUTO FRUTIFICAR,152,113.00799406315929,117.33664437305464,140.65740211109377,38.99200593684071
2025,9028,CP CRECHE COMUNITÁRIA ALÉM DO ARCO-ÍRIS,215,228.76993772487094,237.48819517182483,285.911451350001,13.769937724870942
2025,9029,CP INSTITUTO CRECHE DO PAPAI,237,196.4880665467624,203.98224233449116,245.4609566252421,40.51193345323759
2025,9030,CP ESPAÇO DE DESENVOLVIMENTO PEDRITA,146,162.0355143121039,168.22328565844737,202.2524736237949,16.035514312103913
2025,9031,CP ESPAÇO CRIATIVO TURMINHA DO BAIRRO,136,142.9950474918864,148.46081472890907,178.34990855916462,6.995047491886396
2025,9032,CP SOLDADINHOS DE DEUS,91,132.7495366130056,137.82679545459635,165.47929660128676,41.7495366130056
2025,9033,CP TEMPO DE CRIANÇA,121,91.10951555519772,94.6077366801272,113.07751934421265,29.890484444802283
2025,9034,CP CRECHE COMUNITÁRIA ARTE DA CRIANÇA,111,132.01793080768687,137.06744711720418,164.55996717572407,21.017930807686867
2025,9035,CP INSTITUTO CRESCER E APRENDER - FILIAL,108,94.75591316973541,98.3924150850714,117.67416647202616,13.244086830264592
2025,9036,CP INSTITUTO CONSTRUINDO AMANHÃ,344,394.0821404607437,409.068716102416,492.7605721016096,50.08214046074369
2025,9037,CP CRECHE COMUNITÁRIA AURINA,56,69.26980252951967,71.93976587894677,85.4976365773315,13.269802529519666
2025,9038,CP CEM CRECHE ESCOLA MACHADO UNIDADE II,154,231.70573261925935,240.53531071182476,289.58876905225185,77.70573261925935
2025,9039,CP CRECHE COMUNITÁRIA ESTRELINHA DO SABER,140,148.11976828215876,153.77986303297942,184.7852145381036,8.11976828215876
2025,9040,CP CRECHE E ESCOLA COMUNITARIA GENTE BAIXINHA - UNIDADE COSMOS,249,237.57779894282888,246.6300362171844,296.9434044567535,11.422201057171122
2025,9041,CP CRECHE COMUNITÁRIA PEQUENOS PASSOS,114,111.54674804393993,115.8199864247535,138.81874325996836,2.453251956060072
2025,9042,CP CRECHE PEQUENA CANAÃ,60,65.63804356962831,68.17026522281797,80.90098944951798,5.638043569628309
2025,9043,CP CRECHE COMUNITÁRIA RIBEIRO,109,106.43375869965595,110.51310627039008,132.38343728102942,2.5662413003440463
2025,9044,CP CRECHE COMUNITÁRIA JARDIM FELIZ,250,277.96334911951016,288.5469352946803,347.50652286270224,27.963349119510156
2025,9045,CP CRECHE COMUNITÁRIA PINTANDO SONHOS,107,77.26888489974878,80.2422181977106,95.61026025852124,29.731115100251216
2025,9046,CP CRECHE COMUNITÁRIA URSINHO PIMPÃO,310,219.2297612312095,227.5862700023029,273.9601688176859,90.7702387687905
2025,918601,CM ALEGRIA DE NOVA CIDADE,288,298.1873569759937,332.8795709210248,262.92821571093344,10.18735697599368
2025,918602,CM VITÓRIA DA PAZ,126,205.51847254282833,229.42697511692927,121.35148417427698,79.51847254282833
2025,918603,CM SEMPRE VIDA ELZA RABELO DE ANDRADE,98,86.83952197744486,96.93757597254788,92.85227198183313,11.16047802255514
2025,918604,CM VERA PACHECO JORDÃO,48,67.11062888360321,74.91287187971731,64.3530597893893,19.110628883603212
2025,918605,CM SEMPRE VIDA PROFESSORA EUGENIA MARIA VELOSO MARCHESE,99,114.00421444372354,127.26337122416794,120.43215474871428,15.00421444372354
2025,918606,CM CECÍLIA MEIRELES,175,236.8263526656091,264.37809671895315,299.7013927334416,61.82635266560911
2025,918607,CM SONHO FELIZ,316,282.8460777616811,315.7530545358017,411.8595826520916,33.1539222383189
2025,918608,CM JARDIM MONTE SANTO,125,238.4076676348361,266.1434264629122,191.2205205170425,113.40766763483609
2025,918609,CM ADÉLIA VIEIRA,123,167.57645954774756,187.0697190850848,213.2844267305474,44.57645954774756
2025,918610,CM ESPERANÇA DO AMANHÃ,63,105.94797213135352,118.26963932720004,68.94970691720282,42.947972131353524
2025,918611,CM MÁRIO LOMBARDI,43,65.84851567680779,73.50388924436525,58.83708323601308,22.848515676807793
2025,918613,CM PROFESSORA FLORA SANTINA FERRARI BRAZ,376,386.6070256985441,431.5884784890532,476.21264244148085,10.607025698544078
2025,918614,CM ZÉLIA CHAUKE CURI,161,204.88603691219967,228.72094409709544,200.41381477266955,43.88603691219967
2025,918615,CM MARCELO CARDOSO TOMÉ,122,118.42771596858069,132.2016272627767,164.55996717572407,3.572284031419315
2025,918616,CM PADRE VALTER DA COSTA SANTOS,285,305.6209687746947,341.17821881418683,299.7013927334416,20.62096877469469
2025,918617,CM CRIANDO O FUTURO,246,394.2000251236768,440.0650617140189,371.4090879273325,148.20002512367682
2025,918618,CM ESPERANÇA DA VILA SÃO JORGE,146,264.34249735860027,295.0962456834147,145.25404923890727,118.34249735860027
2025,918619,CM RAUL CORTEZ,400,396.25647632578415,442.3608184750392,444.95544197234886,3.743523674215851
2025,918620,CM EMILIO IBRAHIM LÁZARO JUBRAM DIB,327,391.6690162982413,437.2395239056689,456.9067245046641,64.66901629824127
2025,918621,CM ELIZABETH TAVARES DE SOUZA - BETINHA,217,240.4633912120529,268.4383708909417,237.18699179517773,23.463391212052898
2025,918801,EDI BIANCA ROCHA TAVARES,153,195.08355454737992,217.77776462808657,193.0591793681679,42.08355454737992
2025,918802,EDI PINTANDO O SETE,198,199.03610607269331,222.190267405188,238.10632122074043,1.0361060726933147
2025,918803,EDI LUDMILA MÁXIMO MOREIRA CARDOSO,96,119.84962047734462,133.78899612042986,137.89941383440564,23.849620477344615
2025,918804,EDI RENAN DE SOUZA LEAL,53,54.96642122063464,61.355469458062665,61.5950715127012,1.9664212206346434
2025,918805,EDI CANTORA CESÁRIA ÉVORA,148,181.17130020349336,202.2465665359984,191.2205205170425,33.17130020349336
2025,918806,EDI COMENDADOR SERAFIM SOFIA,224,289.96309140040194,323.6982622943539,248.2189449019302,65.96309140040194
2025,918807,EDI URBANO DE FREITAS,259,314.00370459105625,350.5364385947389,356.69981711832924,55.00370459105625
2025,918808,EDI PROFESSORA MARTA REGINA PERROTA,206,226.70616938967905,253.0802459580401,234.4290035184896,20.706169389679047
2025,918809,EDI CAMPO GRANDE,39,80.05122097454117,89.35933395072944,65.272389214952,41.05122097454117
2025,918810,EDI DOM BOSCO,145,186.70444163549564,208.42358956722444,211.445767879422,41.70444163549564
2025,918811,EDI ISABEL,14,19.576709458153402,21.8475706258782,31.25720046913195,5.5767094581534025
2025,918812,EDI PROFESSOR JORGE EUCLIDES PEREIRA NUNES,85,106.10592631975749,118.44597434235251,126.8674607276532,21.105926319757486
2025,918813,EDI PROFESSOR MARCO ALTINO DE OLIVEIRA,184,161.56987478074973,180.36415904904865,187.54320281479167,22.43012521925027
2025,918814,EDI PROFESSOR NESTOR MANOEL PINTO,177,197.92938295685101,220.95475692710684,205.01046190048305,20.929382956851015
2025,918815,EDI PROFESSORA SIRLÉIA SILVA REIS,282,268.77061402977426,300.0396543410739,339.2325580326379,13.229385970225735
2025,918816,EDI PROFESSOR JOÃO FERNANDES FILHO,46,58.75069065495738,65.58010578287858,63.433730363826605,12.750690654957381
2025,918817,EDI PROFESSORA EUGENIA DE ALMEIDA AZEVEDO,307,306.09545901870274,341.70792463848414,352.10316999051577,0.9045409812972593
2025,918818,EDI FRANCISCO JOSÉ DE MORAES,101,123.79951165043086,138.19852870686196,110.31953106752452,22.79951165043086
2025,918819,EDI JOARI,18,47.40109103072929,52.90977974729873,42.2891535758844,29.40109103072929
2025,918820,EDI ALMO SATURNINO,30,55.28174004833593,61.70748121631553,58.83708323601308,25.281740048335926
2025,918821,EDI PROFESSORA ENYR PORTILHO DE AVELLAR,169,146.39672196244447,163.4253343522227,211.445767879422,22.603278037555526
2025,918822,EDI PROFESSOR ANDRÉ LUIZ GILS,241,317.64154376742823,354.5976066076031,319.0073106702584,76.64154376742823
2025,918823,EDI PROFESSOR DERSU GABRIEL BICEGO,147,189.3920362798151,211.4239347148307,222.47772098617443,42.3920362798151
2025,918824,EDI ALBERTO FERREIRA PINTO,228,253.43061452471102,282.9145666506886,278.5568159454994,25.430614524711018
2025,918825,EDI PROFESSORA TERESINHA DE JESUS SIQUEIRA BROWN,231,258.49115032953074,288.5639879116234,299.7013927334416,27.49115032953074
2025,918826,EDI PROFESSORA MARLY DOS SANTOS DE OLIVEIRA (MARLY MARINHO),208,290.59572119706,324.40451008677866,294.1854161800654,82.59572119706002
2025,918827,EDI ATAULFO ALVES,178,234.6125278351496,261.9066530814729,171.9146025802257,56.61252783514959
2025,918828,EDI ALYRIO CAVALLIERI,241,289.1723055939608,322.815454160776,319.0073106702584,48.1723055939608
2025,918829,EDI RUBEM AZEVEDO ALVES,143,95.68204338178518,106.80908424290028,99.28757796077208,47.31795661821482
2025,918830,EDI HENRIQUE DIAS,47,83.68199623433512,93.41261523931313,79.98166002395527,36.68199623433512
2025,918831,EDI ELFLODÍZIO DOS SANTOS,233,281.4226911498574,314.16403097622083,308.89468698906865,48.42269114985743
2025,918832,EDI PROFESSORA JACINTHA REIS FERREIRA,367,353.23049615401794,394.3279817735056,364.0544525228309,13.769503845982058
2025,918833,EDI PROFESSOR WILSON CHOERI,175,187.81109293386592,209.65901986511687,188.4625322403544,12.811092933865922
2025,918834,EDI ENGENHEIRA ELAINE MONSORES PIRES,127,179.90660986901375,200.83470649099905,166.39862602684948,52.90660986901375
2025,918835,EDI MEDALHISTA OLÍMPICO ARTHUR NORY OYAKAWA MARIANO,254,301.35058008976614,336.4108926437366,345.6678640115768,47.35058008976614
2025,918836,EDI MEDALHISTA OLÍMPICO RAFAEL CARLOS DA SILVA,325,360.506744041528,402.4509536346108,427.4881828866575,35.50674404152801
2025,918837,EDI MEDALHISTA OLÍMPICO WALLACE LEANDRO DE SOUZA,333,334.40759215000907,373.3146900604395,404.5049472475899,1.4075921500090658
2025,918838,EDI EUSTORGIO WANDERLEY,100,104.52640607958249,116.68264835634184,121.35148417427698,4.526406079582486
2025,918839,EDI DALILA TAVARES,69,92.52377057228469,103.28328938682704,81.82031887508069,23.52377057228469
