ano,unidade,grupamento_norm,ano_matricula,nome_unidade,matriculas_ano_anterior,rede,capacity_concept
2026,0833042,MATERNAL I,2025,EM PADRE LEONEL FRANCA,0,publica,matriculas_ano_anterior_proxy
2026,0833042,MATERNAL II,2025,EM PADRE LEONEL FRANCA,0,publica,matriculas_ano_anterior_proxy
2026,0833043,BERCARIO,2025,EM TENENTE CEL. PM EDUARDO VILLAÇA,0,publica,matriculas_ano_anterior_proxy
2026,0833043,MATERNAL I,2025,EM TENENTE CEL. PM EDUARDO VILLAÇA,0,publica,matriculas_ano_anterior_proxy
2026,0833043,MATERNAL II,2025,EM TENENTE CEL. PM EDUARDO VILLAÇA,0,publica,matriculas_ano_anterior_proxy
2026,0833045,BERCARIO,2025,EM COSTA DO MARFIM,0,publica,matriculas_ano_anterior_proxy
2026,0833045,MATERNAL I,2025,EM COSTA DO MARFIM,0,publica,matriculas_ano_anterior_proxy
2026,0833045,MATERNAL II,2025,EM COSTA DO MARFIM,0,publica,matriculas_ano_anterior_proxy
2026,0833046,BERCARIO,2025,EM PROFESSOR AFONSO HENRIQUE SALDANHA,0,publica,matriculas_ano_anterior_proxy
2026,0833046,MATERNAL I,2025,EM PROFESSOR AFONSO HENRIQUE SALDANHA,0,publica,matriculas_ano_anterior_proxy
2026,0833046,MATERNAL II,2025,EM PROFESSOR AFONSO HENRIQUE SALDANHA,0,publica,matriculas_ano_anterior_proxy
2026,0833048,BERCARIO,2025,EM LUIS DA CAMARA CASCUDO,0,publica,matriculas_ano_anterior_proxy
2026,0833048,MATERNAL I,2025,EM LUIS DA CAMARA CASCUDO,0,publica,matriculas_ano_anterior_proxy
2026,0833048,MATERNAL II,2025,EM LUIS DA CAMARA CASCUDO,0,publica,matriculas_ano_anterior_proxy
2026,0833201,BERCARIO,2025,CIEP FREI VELOSO,0,publica,matriculas_ano_anterior_proxy
2026,0833201,MATERNAL I,2025,CIEP FREI VELOSO,0,publica,matriculas_ano_anterior_proxy
2026,0833201,MATERNAL II,2025,CIEP FREI VELOSO,0,publica,matriculas_ano_anterior_proxy
2026,0833501,BERCARIO,2025,EM PROFESSOR IVAN ROCCO MARCHI,0,publica,matriculas_ano_anterior_proxy
2026,0833501,MATERNAL I,2025,EM PROFESSOR IVAN ROCCO MARCHI,0,publica,matriculas_ano_anterior_proxy
2026,0833501,MATERNAL II,2025,EM PROFESSOR IVAN ROCCO MARCHI,0,publica,matriculas_ano_anterior_proxy
2026,0833502,BERCARIO,2025,CIEP MARECHAL HENRIQUE TEIXEIRA LOTT,0,publica,matriculas_ano_anterior_proxy
2026,0833502,MATERNAL I,2025,CIEP MARECHAL HENRIQUE TEIXEIRA LOTT,0,publica,matriculas_ano_anterior_proxy
2026,0833502,MATERNAL II,2025,CIEP MARECHAL HENRIQUE TEIXEIRA LOTT,0,publica,matriculas_ano_anterior_proxy
2026,0833503,BERCARIO,2025,CIEP THOMAS JEFFERSON,0,publica,matriculas_ano_anterior_proxy
2026,0833503,MATERNAL I,2025,CIEP THOMAS JEFFERSON,0,publica,matriculas_ano_anterior_proxy
2026,0833503,MATERNAL II,2025,CIEP THOMAS JEFFERSON,0,publica,matriculas_ano_anterior_proxy
2026,0833504,BERCARIO,2025,CIEP FRANCISCO SOLANO TRINDADE,0,publica,matriculas_ano_anterior_proxy
2026,0833504,MATERNAL I,2025,CIEP FRANCISCO SOLANO TRINDADE,0,publica,matriculas_ano_anterior_proxy
2026,0833504,MATERNAL II,2025,CIEP FRANCISCO SOLANO TRINDADE,0,publica,matriculas_ano_anterior_proxy
2026,0833505,BERCARIO,2025,CIEP ARACY DE ALMEIDA (CANTORA),0,publica,matriculas_ano_anterior_proxy
2026,0833505,MATERNAL I,2025,CIEP ARACY DE ALMEIDA (CANTORA),0,publica,matriculas_ano_anterior_proxy
2026,0833505,MATERNAL II,2025,CIEP ARACY DE ALMEIDA (CANTORA),0,publica,matriculas_ano_anterior_proxy
2026,0833601,BERCARIO,2025,CM CASA DE REALENGO,22,publica,matriculas_ano_anterior_proxy
2026,0833601,MATERNAL I,2025,CM CASA DE REALENGO,25,publica,matriculas_ano_anterior_proxy
2026,0833601,MATERNAL II,2025,CM CASA DE REALENGO,45,publica,matriculas_ano_anterior_proxy
2026,0833602,BERCARIO,2025,CM JULINHO CACAU,0,publica,matriculas_ano_anterior_proxy
2026,0833602,MATERNAL I,2025,CM JULINHO CACAU,14,publica,matriculas_ano_anterior_proxy
2026,0833602,MATERNAL II,2025,CM JULINHO CACAU,28,publica,matriculas_ano_anterior_proxy
2026,0833603,BERCARIO,2025,CM SILVEIRINHA,75,publica,matriculas_ano_anterior_proxy
2026,0833603,MATERNAL I,2025,CM SILVEIRINHA,50,publica,matriculas_ano_anterior_proxy
2026,0833603,MATERNAL II,2025,CM SILVEIRINHA,0,publica,matriculas_ano_anterior_proxy
2026,0833801,BERCARIO,2025,EDI GESSICA GUEDES PEREIRA,21,publica,matriculas_ano_anterior_proxy
2026,0833801,MATERNAL I,2025,EDI GESSICA GUEDES PEREIRA,31,publica,matriculas_ano_anterior_proxy
2026,0833801,MATERNAL II,2025,EDI GESSICA GUEDES PEREIRA,0,publica,matriculas_ano_anterior_proxy
2026,0833802,BERCARIO,2025,EDI PROFESSORA ZENA ELIAN,22,publica,matriculas_ano_anterior_proxy
2026,0833802,MATERNAL I,2025,EDI PROFESSORA ZENA ELIAN,0,publica,matriculas_ano_anterior_proxy
2026,0833802,MATERNAL II,2025,EDI PROFESSORA ZENA ELIAN,30,publica,matriculas_ano_anterior_proxy
2026,0833803,BERCARIO,2025,EDI FREI ORLANDO,0,publica,matriculas_ano_anterior_proxy
2026,0833803,MATERNAL I,2025,EDI FREI ORLANDO,24,publica,matriculas_ano_anterior_proxy
2026,0833803,MATERNAL II,2025,EDI FREI ORLANDO,0,publica,matriculas_ano_anterior_proxy
2026,0833805,BERCARIO,2025,EDI DEODORO,0,publica,matriculas_ano_anterior_proxy
2026,0833805,MATERNAL I,2025,EDI DEODORO,22,publica,matriculas_ano_anterior_proxy
2026,0833805,MATERNAL II,2025,EDI DEODORO,0,publica,matriculas_ano_anterior_proxy
2026,0833806,BERCARIO,2025,EDI PROFESSOR CRISTIANO PINTO DE MORAES BISPO,49,publica,matriculas_ano_anterior_proxy
2026,0833806,MATERNAL I,2025,EDI PROFESSOR CRISTIANO PINTO DE MORAES BISPO,0,publica,matriculas_ano_anterior_proxy
2026,0833806,MATERNAL II,2025,EDI PROFESSOR CRISTIANO PINTO DE MORAES BISPO,96,publica,matriculas_ano_anterior_proxy
2026,0833807,BERCARIO,2025,EDI LUIZA PAULA DA SILVEIRA MACHADO,1,publica,matriculas_ano_anterior_proxy
2026,0833807,MATERNAL I,2025,EDI LUIZA PAULA DA SILVEIRA MACHADO,42,publica,matriculas_ano_anterior_proxy
2026,0833807,MATERNAL II,2025,EDI LUIZA PAULA DA SILVEIRA MACHADO,0,publica,matriculas_ano_anterior_proxy
2026,0833808,BERCARIO,2025,EDI PROFESSORA VANUZIA BASTOS DA SILVA,19,publica,matriculas_ano_anterior_proxy
2026,0833808,MATERNAL I,2025,EDI PROFESSORA VANUZIA BASTOS DA SILVA,24,publica,matriculas_ano_anterior_proxy
2026,0833808,MATERNAL II,2025,EDI PROFESSORA VANUZIA BASTOS DA SILVA,0,publica,matriculas_ano_anterior_proxy
2026,0833809,BERCARIO,2025,EDI PROFESSORA MARIA CECILIA FERREIRA,23,publica,matriculas_ano_anterior_proxy
2026,0833809,MATERNAL I,2025,EDI PROFESSORA MARIA CECILIA FERREIRA,43,publica,matriculas_ano_anterior_proxy
2026,0833809,MATERNAL II,2025,EDI PROFESSORA MARIA CECILIA FERREIRA,0,publica,matriculas_ano_anterior_proxy
2026,0833810,BERCARIO,2025,EDI MEDALHISTA OLÍMPICO SERGIO DUTRA DOS SANTOS,43,publica,matriculas_ano_anterior_proxy
2026,0833810,MATERNAL I,2025,EDI MEDALHISTA OLÍMPICO SERGIO DUTRA DOS SANTOS,24,publica,matriculas_ano_anterior_proxy
2026,0833810,MATERNAL II,2025,EDI MEDALHISTA OLÍMPICO SERGIO DUTRA DOS SANTOS,0,publica,matriculas_ano_anterior_proxy
2026,0833811,BERCARIO,2025,EDI MEDALHISTA OLÍMPICA RAFAELA LOPES SILVA,26,publica,matriculas_ano_anterior_proxy
2026,0833811,MATERNAL I,2025,EDI MEDALHISTA OLÍMPICA RAFAELA LOPES SILVA,32,publica,matriculas_ano_anterior_proxy
2026,0833811,MATERNAL II,2025,EDI MEDALHISTA OLÍMPICA RAFAELA LOPES SILVA,0,publica,matriculas_ano_anterior_proxy
2026,0833812,BERCARIO,2025,EDI CONDESSA PEREIRA CARNEIRO,0,publica,matriculas_ano_anterior_proxy
2026,0833812,MATERNAL I,2025,EDI CONDESSA PEREIRA CARNEIRO,0,publica,matriculas_ano_anterior_proxy
2026,0833812,MATERNAL II,2025,EDI CONDESSA PEREIRA CARNEIRO,0,publica,matriculas_ano_anterior_proxy
2026,0833813,BERCARIO,2025,EDI ARACY MUNIZ FREIRE,0,publica,matriculas_ano_anterior_proxy
2026,0833813,MATERNAL I,2025,EDI ARACY MUNIZ FREIRE,0,publica,matriculas_ano_anterior_proxy
2026,0833813,MATERNAL II,2025,EDI ARACY MUNIZ FREIRE,0,publica,matriculas_ano_anterior_proxy
2026,0833814,BERCARIO,2025,EDI GABRIEL SOARES DE SOUZA,0,publica,matriculas_ano_anterior_proxy
2026,0833814,MATERNAL I,2025,EDI GABRIEL SOARES DE SOUZA,0,publica,matriculas_ano_anterior_proxy
2026,0833814,MATERNAL II,2025,EDI GABRIEL SOARES DE SOUZA,0,publica,matriculas_ano_anterior_proxy
2026,0833815,BERCARIO,2025,EDI EDUARDO DE ALMEIDA CARDOSO,0,publica,matriculas_ano_anterior_proxy
2026,0833815,MATERNAL I,2025,EDI EDUARDO DE ALMEIDA CARDOSO,0,publica,matriculas_ano_anterior_proxy
2026,0833815,MATERNAL II,2025,EDI EDUARDO DE ALMEIDA CARDOSO,0,publica,matriculas_ano_anterior_proxy
2026,09001,BERCARIO,2025,CP CRECHE COMUNITÁRIA SANTA RITA,0,parceira,matriculas_ano_anterior_proxy
2026,09001,MATERNAL I,2025,CP CRECHE COMUNITÁRIA SANTA RITA,15,parceira,matriculas_ano_anterior_proxy
2026,09001,MATERNAL II,2025,CP CRECHE COMUNITÁRIA SANTA RITA,20,parceira,matriculas_ano_anterior_proxy
2026,09002,BERCARIO,2025,CP CRECHE SAGRADA FAMÍLIA,0,parceira,matriculas_ano_anterior_proxy
2026,09002,MATERNAL I,2025,CP CRECHE SAGRADA FAMÍLIA,15,parceira,matriculas_ano_anterior_proxy
2026,09002,MATERNAL II,2025,CP CRECHE SAGRADA FAMÍLIA,19,parceira,matriculas_ano_anterior_proxy
2026,09003,BERCARIO,2025,CP CRECHE SÃO JORGE,0,parceira,matriculas_ano_anterior_proxy
2026,09003,MATERNAL I,2025,CP CRECHE SÃO JORGE,15,parceira,matriculas_ano_anterior_proxy
2026,09003,MATERNAL II,2025,CP CRECHE SÃO JORGE,18,parceira,matriculas_ano_anterior_proxy
2026,09004,BERCARIO,2025,CP CRECHE E PRÉ-ESCOLA CANTINHO DO SABER,36,parceira,matriculas_ano_anterior_proxy
2026,09004,MATERNAL I,2025,CP CRECHE E PRÉ-ESCOLA CANTINHO DO SABER,68,parceira,matriculas_ano_anterior_proxy
2026,09004,MATERNAL II,2025,CP CRECHE E PRÉ-ESCOLA CANTINHO DO SABER,61,parceira,matriculas_ano_anterior_proxy
2026,09007,BERCARIO,2025,CP INSTITUTO AVELINO - CAMPO GRANDE,36,parceira,matriculas_ano_anterior_proxy
2026,09007,MATERNAL I,2025,CP INSTITUTO AVELINO - CAMPO GRANDE,24,parceira,matriculas_ano_anterior_proxy
2026,09007,MATERNAL II,2025,CP INSTITUTO AVELINO - CAMPO GRANDE,24,parceira,matriculas_ano_anterior_proxy
2026,09008,BERCARIO,2025,CP CRECHE COMUNITÁRIA ANA & LU,18,parceira,matriculas_ano_anterior_proxy
2026,09008,MATERNAL I,2025,CP CRECHE COMUNITÁRIA ANA & LU,23,parceira,matriculas_ano_anterior_proxy
2026,09008,MATERNAL II,2025,CP CRECHE COMUNITÁRIA ANA & LU,23,parceira,matriculas_ano_anterior_proxy
2026,09009,BERCARIO,2025,CP CRECHE COMUNITÁRIA CRIANÇAS DE OURO,16,parceira,matriculas_ano_anterior_proxy
2026,09009,MATERNAL I,2025,CP CRECHE COMUNITÁRIA CRIANÇAS DE OURO,42,parceira,matriculas_ano_anterior_proxy
2026,09009,MATERNAL II,2025,CP CRECHE COMUNITÁRIA CRIANÇAS DE OURO,42,parceira,matriculas_ano_anterior_proxy
2026,09010,BERCARIO,2025,CP CRECHE JARDIM ESCOLA RIO DA PRATA,0,parceira,matriculas_ano_anterior_proxy
2026,09010,MATERNAL I,2025,CP CRECHE JARDIM ESCOLA RIO DA PRATA,53,parceira,matriculas_ano_anterior_proxy
2026,09010,MATERNAL II,2025,CP CRECHE JARDIM ESCOLA RIO DA PRATA,74,parceira,matriculas_ano_anterior_proxy
2026,09011,BERCARIO,2025,CP CRECHE NOVA JERUSALÉM EM CAMPO GRANDE,38,parceira,matriculas_ano_anterior_proxy
2026,09011,MATERNAL I,2025,CP CRECHE NOVA JERUSALÉM EM CAMPO GRANDE,41,parceira,matriculas_ano_anterior_proxy
2026,09011,MATERNAL II,2025,CP CRECHE NOVA JERUSALÉM EM CAMPO GRANDE,46,parceira,matriculas_ano_anterior_proxy
2026,09012,BERCARIO,2025,CP CRECHE COMUNITÁRIA TIA NEIDE - CAMPO GRANDE,24,parceira,matriculas_ano_anterior_proxy
2026,09012,MATERNAL I,2025,CP CRECHE COMUNITÁRIA TIA NEIDE - CAMPO GRANDE,59,parceira,matriculas_ano_anterior_proxy
2026,09012,MATERNAL II,2025,CP CRECHE COMUNITÁRIA TIA NEIDE - CAMPO GRANDE,64,parceira,matriculas_ano_anterior_proxy
2026,09013,BERCARIO,2025,CP CRECHE COMUNITÁRIA SOL DO SABER,17,parceira,matriculas_ano_anterior_proxy
2026,09013,MATERNAL I,2025,CP CRECHE COMUNITÁRIA SOL DO SABER,41,parceira,matriculas_ano_anterior_proxy
2026,09013,MATERNAL II,2025,CP CRECHE COMUNITÁRIA SOL DO SABER,50,parceira,matriculas_ano_anterior_proxy
2026,09014,BERCARIO,2025,CP INSTITUTO DE ENSINO AVANÇADO,17,parceira,matriculas_ano_anterior_proxy
2026,09014,MATERNAL I,2025,CP INSTITUTO DE ENSINO AVANÇADO,63,parceira,matriculas_ano_anterior_proxy
2026,09014,MATERNAL II,2025,CP INSTITUTO DE ENSINO AVANÇADO,60,parceira,matriculas_ano_anterior_proxy
2026,09017,BERCARIO,2025,CP ESPAÇO CRESCER,11,parceira,matriculas_ano_anterior_proxy
2026,09017,MATERNAL I,2025,CP ESPAÇO CRESCER,72,parceira,matriculas_ano_anterior_proxy
2026,09017,MATERNAL II,2025,CP ESPAÇO CRESCER,93,parceira,matriculas_ano_anterior_proxy
2026,09018,BERCARIO,2025,CP ESPAÇO DE DESENVOLVIMENTO CARIOQUINHA,43,parceira,matriculas_ano_anterior_proxy
2026,09018,MATERNAL I,2025,CP ESPAÇO DE DESENVOLVIMENTO CARIOQUINHA,56,parceira,matriculas_ano_anterior_proxy
2026,09018,MATERNAL II,2025,CP ESPAÇO DE DESENVOLVIMENTO CARIOQUINHA,25,parceira,matriculas_ano_anterior_proxy
2026,09019,BERCARIO,2025,CP ASSOCIAÇÃO DE MORADORES UNIÃO DAS BASES DE URUCÂNIA E ADJACÊNCIAS - COSMOS,36,parceira,matriculas_ano_anterior_proxy
2026,09019,MATERNAL I,2025,CP ASSOCIAÇÃO DE MORADORES UNIÃO DAS BASES DE URUCÂNIA E ADJACÊNCIAS - COSMOS,24,parceira,matriculas_ano_anterior_proxy
2026,09019,MATERNAL II,2025,CP ASSOCIAÇÃO DE MORADORES UNIÃO DAS BASES DE URUCÂNIA E ADJACÊNCIAS - COSMOS,25,parceira,matriculas_ano_anterior_proxy
2026,09020,BERCARIO,2025,CP ASSOCIAÇÃO DE MORADORES UNIÃO DAS BASES DE URUCÂNIA E ADJACÊNCIAS - CAMPO GRANDE,33,parceira,matriculas_ano_anterior_proxy
2026,09020,MATERNAL I,2025,CP ASSOCIAÇÃO DE MORADORES UNIÃO DAS BASES DE URUCÂNIA E ADJACÊNCIAS - CAMPO GRANDE,40,parceira,matriculas_ano_anterior_proxy
2026,09020,MATERNAL II,2025,CP ASSOCIAÇÃO DE MORADORES UNIÃO DAS BASES DE URUCÂNIA E ADJACÊNCIAS - CAMPO GRANDE,26,parceira,matriculas_ano_anterior_proxy
2026,09021,BERCARIO,2025,CP INSTITUTO CRESCER & APRENDER,109,parceira,matriculas_ano_anterior_proxy
2026,09021,MATERNAL I,2025,CP INSTITUTO CRESCER & APRENDER,108,parceira,matriculas_ano_anterior_proxy
2026,09021,MATERNAL II,2025,CP INSTITUTO CRESCER & APRENDER,60,parceira,matriculas_ano_anterior_proxy
2026,09022,BERCARIO,2025,CP ESPAÇO CRIATIVO CASTELINHO RINALDI,36,parceira,matriculas_ano_anterior_proxy
2026,09022,MATERNAL I,2025,CP ESPAÇO CRIATIVO CASTELINHO RINALDI,42,parceira,matriculas_ano_anterior_proxy
2026,09022,MATERNAL II,2025,CP ESPAÇO CRIATIVO CASTELINHO RINALDI,26,parceira,matriculas_ano_anterior_proxy
2026,09023,BERCARIO,2025,CP ESPAÇO CRIATIVO SALOMÃO,20,parceira,matriculas_ano_anterior_proxy
2026,09023,MATERNAL I,2025,CP ESPAÇO CRIATIVO SALOMÃO,30,parceira,matriculas_ano_anterior_proxy
2026,09023,MATERNAL II,2025,CP ESPAÇO CRIATIVO SALOMÃO,19,parceira,matriculas_ano_anterior_proxy
2026,09024,BERCARIO,2025,CP CRECHE COMUNITÁRIA DOCE INFÂNCIA,24,parceira,matriculas_ano_anterior_proxy
2026,09024,MATERNAL I,2025,CP CRECHE COMUNITÁRIA DOCE INFÂNCIA,37,parceira,matriculas_ano_anterior_proxy
2026,09024,MATERNAL II,2025,CP CRECHE COMUNITÁRIA DOCE INFÂNCIA,24,parceira,matriculas_ano_anterior_proxy
2026,09025,BERCARIO,2025,CP INSTITUTO Ô LUAR,25,parceira,matriculas_ano_anterior_proxy
2026,09025,MATERNAL I,2025,CP INSTITUTO Ô LUAR,12,parceira,matriculas_ano_anterior_proxy
2026,09025,MATERNAL II,2025,CP INSTITUTO Ô LUAR,24,parceira,matriculas_ano_anterior_proxy
2026,09026,BERCARIO,2025,CP CRECHE COMUNITÁRIA LEÃOZINHO FELIZ,37,parceira,matriculas_ano_anterior_proxy
2026,09026,MATERNAL I,2025,CP CRECHE COMUNITÁRIA LEÃOZINHO FELIZ,28,parceira,matriculas_ano_anterior_proxy
2026,09026,MATERNAL II,2025,CP CRECHE COMUNITÁRIA LEÃOZINHO FELIZ,58,parceira,matriculas_ano_anterior_proxy
2026,09027,BERCARIO,2025,CP INSTITUTO FRUTIFICAR,17,parceira,matriculas_ano_anterior_proxy
2026,09027,MATERNAL I,2025,CP INSTITUTO FRUTIFICAR,22,parceira,matriculas_ano_anterior_proxy
2026,09027,MATERNAL II,2025,CP INSTITUTO FRUTIFICAR,55,parceira,matriculas_ano_anterior_proxy
2026,09028,BERCARIO,2025,CP CRECHE COMUNITÁRIA ALÉM DO ARCO-ÍRIS,13,parceira,matriculas_ano_anterior_proxy
2026,09028,MATERNAL I,2025,CP CRECHE COMUNITÁRIA ALÉM DO ARCO-ÍRIS,44,parceira,matriculas_ano_anterior_proxy
2026,09028,MATERNAL II,2025,CP CRECHE COMUNITÁRIA ALÉM DO ARCO-ÍRIS,39,parceira,matriculas_ano_anterior_proxy
2026,09029,BERCARIO,2025,CP INSTITUTO CRECHE DO PAPAI,21,parceira,matriculas_ano_anterior_proxy
2026,09029,MATERNAL I,2025,CP INSTITUTO CRECHE DO PAPAI,31,parceira,matriculas_ano_anterior_proxy
2026,09029,MATERNAL II,2025,CP INSTITUTO CRECHE DO PAPAI,26,parceira,matriculas_ano_anterior_proxy
2026,09030,BERCARIO,2025,CP ESPAÇO DE DESENVOLVIMENTO PEDRITA,29,parceira,matriculas_ano_anterior_proxy
2026,09030,MATERNAL I,2025,CP ESPAÇO DE DESENVOLVIMENTO PEDRITA,35,parceira,matriculas_ano_anterior_proxy
2026,09030,MATERNAL II,2025,CP ESPAÇO DE DESENVOLVIMENTO PEDRITA,56,parceira,matriculas_ano_anterior_proxy
2026,09031,BERCARIO,2025,CP ESPAÇO CRIATIVO TURMINHA DO BAIRRO,31,parceira,matriculas_ano_anterior_proxy
2026,09031,MATERNAL I,2025,CP ESPAÇO CRIATIVO TURMINHA DO BAIRRO,24,parceira,matriculas_ano_anterior_proxy
2026,09031,MATERNAL II,2025,CP ESPAÇO CRIATIVO TURMINHA DO BAIRRO,21,parceira,matriculas_ano_anterior_proxy
2026,09032,BERCARIO,2025,CP SOLDADINHOS DE DEUS,17,parceira,matriculas_ano_anterior_proxy
2026,09032,MATERNAL I,2025,CP SOLDADINHOS DE DEUS,45,parceira,matriculas_ano_anterior_proxy
2026,09032,MATERNAL II,2025,CP SOLDADINHOS DE DEUS,26,parceira,matriculas_ano_anterior_proxy
2026,09033,BERCARIO,2025,CP TEMPO DE CRIANÇA,30,parceira,matriculas_ano_anterior_proxy
2026,09033,MATERNAL I,2025,CP TEMPO DE CRIANÇA,28,parceira,matriculas_ano_anterior_proxy
2026,09033,MATERNAL II,2025,CP TEMPO DE CRIANÇA,24,parceira,matriculas_ano_anterior_proxy
2026,09034,BERCARIO,2025,CP CRECHE COMUNITÁRIA ARTE DA CRIANÇA,28,parceira,matriculas_ano_anterior_proxy
2026,09034,MATERNAL I,2025,CP CRECHE COMUNITÁRIA ARTE DA CRIANÇA,33,parceira,matriculas_ano_anterior_proxy
2026,09034,MATERNAL II,2025,CP CRECHE COMUNITÁRIA ARTE DA CRIANÇA,28,parceira,matriculas_ano_anterior_proxy
2026,09035,BERCARIO,2025,CP INSTITUTO CRESCER E APRENDER - FILIAL,17,parceira,matriculas_ano_anterior_proxy
2026,09035,MATERNAL I,2025,CP INSTITUTO CRESCER E APRENDER - FILIAL,42,parceira,matriculas_ano_anterior_proxy
2026,09035,MATERNAL II,2025,CP INSTITUTO CRESCER E APRENDER - FILIAL,21,parceira,matriculas_ano_anterior_proxy
2026,09036,BERCARIO,2025,CP INSTITUTO CONSTRUINDO AMANHÃ,65,parceira,matriculas_ano_anterior_proxy
2026,09036,MATERNAL I,2025,CP INSTITUTO CONSTRUINDO AMANHÃ,51,parceira,matriculas_ano_anterior_proxy
2026,09036,MATERNAL II,2025,CP INSTITUTO CONSTRUINDO AMANHÃ,35,parceira,matriculas_ano_anterior_proxy
2026,09037,BERCARIO,2025,CP CRECHE COMUNITÁRIA AURINA,23,parceira,matriculas_ano_anterior_proxy
2026,09037,MATERNAL I,2025,CP CRECHE COMUNITÁRIA AURINA,26,parceira,matriculas_ano_anterior_proxy
2026,09037,MATERNAL II,2025,CP CRECHE COMUNITÁRIA AURINA,27,parceira,matriculas_ano_anterior_proxy
2026,09038,BERCARIO,2025,CP CEM CRECHE ESCOLA MACHADO UNIDADE II,41,parceira,matriculas_ano_anterior_proxy
2026,09038,MATERNAL I,2025,CP CEM CRECHE ESCOLA MACHADO UNIDADE II,88,parceira,matriculas_ano_anterior_proxy
2026,09038,MATERNAL II,2025,CP CEM CRECHE ESCOLA MACHADO UNIDADE II,72,parceira,matriculas_ano_anterior_proxy
2026,09039,BERCARIO,2025,CP CRECHE COMUNITÁRIA ESTRELINHA DO SABER,11,parceira,matriculas_ano_anterior_proxy
2026,09039,MATERNAL I,2025,CP CRECHE COMUNITÁRIA ESTRELINHA DO SABER,24,parceira,matriculas_ano_anterior_proxy
2026,09039,MATERNAL II,2025,CP CRECHE COMUNITÁRIA ESTRELINHA DO SABER,15,parceira,matriculas_ano_anterior_proxy
2026,09040,BERCARIO,2025,CP CRECHE E ESCOLA COMUNITARIA GENTE BAIXINHA - UNIDADE COSMOS,15,parceira,matriculas_ano_anterior_proxy
2026,09040,MATERNAL I,2025,CP CRECHE E ESCOLA COMUNITARIA GENTE BAIXINHA - UNIDADE COSMOS,15,parceira,matriculas_ano_anterior_proxy
2026,09040,MATERNAL II,2025,CP CRECHE E ESCOLA COMUNITARIA GENTE BAIXINHA - UNIDADE COSMOS,20,parceira,matriculas_ano_anterior_proxy
2026,09041,BERCARIO,2025,CP CRECHE COMUNITÁRIA PEQUENOS PASSOS,12,parceira,matriculas_ano_anterior_proxy
2026,09041,MATERNAL I,2025,CP CRECHE COMUNITÁRIA PEQUENOS PASSOS,21,parceira,matriculas_ano_anterior_proxy
2026,09041,MATERNAL II,2025,CP CRECHE COMUNITÁRIA PEQUENOS PASSOS,27,parceira,matriculas_ano_anterior_proxy
2026,09042,BERCARIO,2025,CP CRECHE PEQUENA CANAÃ,8,parceira,matriculas_ano_anterior_proxy
2026,09042,MATERNAL I,2025,CP CRECHE PEQUENA CANAÃ,17,parceira,matriculas_ano_anterior_proxy
2026,09042,MATERNAL II,2025,CP CRECHE PEQUENA CANAÃ,15,parceira,matriculas_ano_anterior_proxy
2026,09043,BERCARIO,2025,CP CRECHE COMUNITÁRIA RIBEIRO,0,parceira,matriculas_ano_anterior_proxy
2026,09043,MATERNAL I,2025,CP CRECHE COMUNITÁRIA RIBEIRO,25,parceira,matriculas_ano_anterior_proxy
2026,09043,MATERNAL II,2025,CP CRECHE COMUNITÁRIA RIBEIRO,25,parceira,matriculas_ano_anterior_proxy
2026,09044,BERCARIO,2025,CP CRECHE COMUNITÁRIA JARDIM FELIZ,29,parceira,matriculas_ano_anterior_proxy
2026,09044,MATERNAL I,2025,CP CRECHE COMUNITÁRIA JARDIM FELIZ,37,parceira,matriculas_ano_anterior_proxy
2026,09044,MATERNAL II,2025,CP CRECHE COMUNITÁRIA JARDIM FELIZ,42,parceira,matriculas_ano_anterior_proxy
2026,09045,BERCARIO,2025,CP CRECHE COMUNITÁRIA PINTANDO SONHOS,14,parceira,matriculas_ano_anterior_proxy
2026,09045,MATERNAL I,2025,CP CRECHE COMUNITÁRIA PINTANDO SONHOS,24,parceira,matriculas_ano_anterior_proxy
2026,09045,MATERNAL II,2025,CP CRECHE COMUNITÁRIA PINTANDO SONHOS,0,parceira,matriculas_ano_anterior_proxy
2026,09046,BERCARIO,2025,CP CRECHE COMUNITÁRIA URSINHO PIMPÃO,17,parceira,matriculas_ano_anterior_proxy
2026,09046,MATERNAL I,2025,CP CRECHE COMUNITÁRIA URSINHO PIMPÃO,14,parceira,matriculas_ano_anterior_proxy
2026,09046,MATERNAL II,2025,CP CRECHE COMUNITÁRIA URSINHO PIMPÃO,42,parceira,matriculas_ano_anterior_proxy
2026,0918001,BERCARIO,2025,EM ALBA CANIZARES DO NASCIMENTO,0,publica,matriculas_ano_anterior_proxy
2026,0918001,MATERNAL I,2025,EM ALBA CANIZARES DO NASCIMENTO,0,publica,matriculas_ano_anterior_proxy
2026,0918001,MATERNAL II,2025,EM ALBA CANIZARES DO NASCIMENTO,0,publica,matriculas_ano_anterior_proxy
2026,0918002,BERCARIO,2025,EM PROFESSORA ORMINDA RODRIGUES,0,publica,matriculas_ano_anterior_proxy
2026,0918002,MATERNAL I,2025,EM PROFESSORA ORMINDA RODRIGUES,0,publica,matriculas_ano_anterior_proxy
2026,0918002,MATERNAL II,2025,EM PROFESSORA ORMINDA RODRIGUES,0,publica,matriculas_ano_anterior_proxy
2026,0918003,BERCARIO,2025,EM IVA GOMES RIBEIRO,0,publica,matriculas_ano_anterior_proxy
