ano,territorio,grupamento_modelo,inscritos,universo_elegivel_proxy,tendencia,tend_bercario,tend_maternal_i,tend_maternal_ii
2023,PARADA LUCAS,Maternal II,20,318.0,2,0,0,2
2023,PARQUE ANCHIETA,Bercario,15,337.0,2,2,0,0
2023,PARQUE ANCHIETA,Maternal I,50,208.0,2,0,2,0
2023,PARQUE ANCHIETA,Maternal II,29,169.0,2,0,0,2
2023,PARQUE COLUMBIA,Bercario,23,76.0,2,2,0,0
2023,PARQUE COLUMBIA,Maternal I,21,41.0,2,0,2,0
2023,PARQUE COLUMBIA,Maternal II,7,57.0,2,0,0,2
2023,PAVUNA,Bercario,431,1741.0,2,2,0,0
2023,PAVUNA,Maternal I,307,984.0,2,0,2,0
2023,PAVUNA,Maternal II,173,1033.0,2,0,0,2
2023,PECHINCHA,Bercario,28,796.0,2,2,0,0
2023,PECHINCHA,Maternal I,25,426.0,2,0,2,0
2023,PECHINCHA,Maternal II,22,423.0,2,0,0,2
2023,PEDRA GUARATIBA,Bercario,42,894.0,2,2,0,0
2023,PEDRA GUARATIBA,Maternal I,45,462.0,2,0,2,0
2023,PEDRA GUARATIBA,Maternal II,32,555.0,2,0,0,2
2023,PENHA,Bercario,181,1429.0,2,2,0,0
2023,PENHA,Maternal I,95,819.0,2,0,2,0
2023,PENHA,Maternal II,61,914.0,2,0,0,2
2023,PENHA CIRCULAR,Bercario,127,743.0,2,2,0,0
2023,PENHA CIRCULAR,Maternal I,48,418.0,2,0,2,0
2023,PENHA CIRCULAR,Maternal II,47,374.0,2,0,0,2
2023,PIEDADE,Bercario,62,715.0,2,2,0,0
2023,PIEDADE,Maternal I,68,421.0,2,0,2,0
2023,PIEDADE,Maternal II,60,437.0,2,0,0,2
2023,PILARES,Bercario,84,460.0,2,2,0,0
2023,PILARES,Maternal I,38,252.0,2,0,2,0
2023,PILARES,Maternal II,19,317.0,2,0,0,2
2023,PITANGUEIRAS,Bercario,3,179.0,2,2,0,0
2023,PITANGUEIRAS,Maternal I,3,80.0,2,0,2,0
2023,PITANGUEIRAS,Maternal II,4,97.0,2,0,0,2
2023,PORTUGUESA,Bercario,45,314.0,2,2,0,0
2023,PORTUGUESA,Maternal I,38,147.0,2,0,2,0
2023,PORTUGUESA,Maternal II,25,176.0,2,0,0,2
2023,PRACA BANDEIRA,Bercario,10,130.0,2,2,0,0
2023,PRACA BANDEIRA,Maternal I,14,74.0,2,0,2,0
2023,PRACA BANDEIRA,Maternal II,8,97.0,2,0,0,2
2023,PRACA SECA,Bercario,113,1237.0,2,2,0,0
2023,PRACA SECA,Maternal I,130,664.0,2,0,2,0
2023,PRACA SECA,Maternal II,88,713.0,2,0,0,2
2023,PRAIA BANDEIRA,Bercario,1,56.0,2,2,0,0
2023,PRAIA BANDEIRA,Maternal I,0,33.0,2,0,2,0
2023,PRAIA BANDEIRA,Maternal II,4,29.0,2,0,0,2
2023,QUINTINO BOCAIUVA,Bercario,36,478.0,2,2,0,0
2023,QUINTINO BOCAIUVA,Maternal I,26,270.0,2,0,2,0
2023,QUINTINO BOCAIUVA,Maternal II,53,273.0,2,0,0,2
2023,RAMOS,Bercario,126,1503.0,2,2,0,0
2023,RAMOS,Maternal I,90,844.0,2,0,2,0
2023,RAMOS,Maternal II,121,729.0,2,0,0,2
2023,REALENGO,Bercario,461,3567.0,2,2,0,0
2023,REALENGO,Maternal I,388,1969.0,2,0,2,0
2023,REALENGO,Maternal II,211,2041.0,2,0,0,2
2023,RECREIO BANDEIRANTES,Bercario,179,2699.0,2,2,0,0
2023,RECREIO BANDEIRANTES,Maternal I,205,1405.0,2,0,2,0
2023,RECREIO BANDEIRANTES,Maternal II,154,1457.0,2,0,0,2
2023,RIACHUELO,Bercario,16,140.0,2,2,0,0
2023,RIACHUELO,Maternal I,11,94.0,2,0,2,0
2023,RIACHUELO,Maternal II,2,99.0,2,0,0,2
2023,RIBEIRA,Bercario,3,42.0,2,2,0,0
2023,RIBEIRA,Maternal I,3,31.0,2,0,2,0
2023,RIBEIRA,Maternal II,0,25.0,2,0,0,2
2023,RICARDO ALBUQUERQUE,Bercario,85,597.0,2,2,0,0
2023,RICARDO ALBUQUERQUE,Maternal I,99,310.0,2,0,2,0
2023,RICARDO ALBUQUERQUE,Maternal II,73,330.0,2,0,0,2
2023,RIO COMPRIDO,Bercario,191,782.0,2,2,0,0
2023,RIO COMPRIDO,Maternal I,89,416.0,2,0,2,0
2023,RIO COMPRIDO,Maternal II,63,495.0,2,0,0,2
2023,ROCHA,Bercario,77,342.0,2,2,0,0
2023,ROCHA,Maternal I,53,158.0,2,0,2,0
2023,ROCHA,Maternal II,42,141.0,2,0,0,2
2023,ROCHA MIRANDA,Bercario,92,804.0,2,2,0,0
2023,ROCHA MIRANDA,Maternal I,67,422.0,2,0,2,0
2023,ROCHA MIRANDA,Maternal II,66,452.0,2,0,0,2
2023,ROCINHA,Bercario,94,1449.0,2,2,0,0
2023,ROCINHA,Maternal I,44,814.0,2,0,2,0
2023,ROCINHA,Maternal II,42,880.0,2,0,0,2
2023,SAMPAIO,Bercario,71,249.0,2,2,0,0
2023,SAMPAIO,Maternal I,29,125.0,2,0,2,0
2023,SAMPAIO,Maternal II,15,139.0,2,0,0,2
2023,SANTA CRUZ,Bercario,682,6581.0,2,2,0,0
2023,SANTA CRUZ,Maternal I,737,3472.0,2,0,2,0
2023,SANTA CRUZ,Maternal II,361,3737.0,2,0,0,2
2023,SANTA TERESA,Bercario,169,719.0,2,2,0,0
2023,SANTA TERESA,Maternal I,114,388.0,2,0,2,0
2023,SANTA TERESA,Maternal II,67,399.0,2,0,0,2
2023,SANTISSIMO,Bercario,242,1179.0,2,2,0,0
2023,SANTISSIMO,Maternal I,273,717.0,2,0,2,0
2023,SANTISSIMO,Maternal II,142,717.0,2,0,0,2
2023,SANTO CRISTO,Bercario,42,325.0,2,2,0,0
2023,SANTO CRISTO,Maternal I,31,173.0,2,0,2,0
2023,SANTO CRISTO,Maternal II,31,204.0,2,0,0,2
2023,SAO CONRADO,Bercario,8,160.0,2,2,0,0
2023,SAO CONRADO,Maternal I,3,78.0,2,0,2,0
2023,SAO CONRADO,Maternal II,0,110.0,2,0,0,2
2023,SAO CRISTOVAO,Bercario,182,870.0,2,2,0,0
2023,SAO CRISTOVAO,Maternal I,143,505.0,2,0,2,0
2023,SAO CRISTOVAO,Maternal II,110,557.0,2,0,0,2
2023,SAO FRANCISCO XAVIER,Bercario,17,115.0,2,2,0,0
2023,SAO FRANCISCO XAVIER,Maternal I,8,60.0,2,0,2,0
2023,SAO FRANCISCO XAVIER,Maternal II,6,63.0,2,0,0,2
2023,SAUDE,Bercario,4,51.0,2,2,0,0
2023,SAUDE,Maternal I,6,37.0,2,0,2,0
2023,SAUDE,Maternal II,8,51.0,2,0,0,2
2023,SENADOR CAMARA,Bercario,375,2346.0,2,2,0,0
2023,SENADOR CAMARA,Maternal I,432,1308.0,2,0,2,0
2023,SENADOR CAMARA,Maternal II,312,1193.0,2,0,0,2
2023,SENADOR VASCONCELOS,Bercario,120,648.0,2,2,0,0
2023,SENADOR VASCONCELOS,Maternal I,131,339.0,2,0,2,0
2023,SENADOR VASCONCELOS,Maternal II,86,306.0,2,0,0,2
2023,SEPETIBA,Bercario,124,1463.0,2,2,0,0
2023,SEPETIBA,Maternal I,146,797.0,2,0,2,0
2023,SEPETIBA,Maternal II,84,802.0,2,0,0,2
2023,TANQUE,Bercario,89,823.0,2,2,0,0
2023,TANQUE,Maternal I,130,478.0,2,0,2,0
2023,TANQUE,Maternal II,67,471.0,2,0,0,2
2023,TAQUARA,Bercario,294,2599.0,2,2,0,0
2023,TAQUARA,Maternal I,284,1489.0,2,0,2,0
2023,TAQUARA,Maternal II,193,1567.0,2,0,0,2
2023,TAUA,Bercario,91,466.0,2,2,0,0
2023,TAUA,Maternal I,57,216.0,2,0,2,0
2023,TAUA,Maternal II,23,236.0,2,0,0,2
2023,TIJUCA,Bercario,237,2025.0,2,2,0,0
2023,TIJUCA,Maternal I,123,1118.0,2,0,2,0
2023,TIJUCA,Maternal II,75,1311.0,2,0,0,2
2023,TODOS OS SANTOS,Bercario,12,286.0,2,2,0,0
2023,TODOS OS SANTOS,Maternal I,5,144.0,2,0,2,0
2023,TODOS OS SANTOS,Maternal II,4,137.0,2,0,0,2
2023,TOMAS COELHO,Bercario,91,486.0,2,2,0,0
2023,TOMAS COELHO,Maternal I,83,256.0,2,0,2,0
2023,TOMAS COELHO,Maternal II,36,235.0,2,0,0,2
2023,TURIACU,Bercario,44,300.0,2,2,0,0
2023,TURIACU,Maternal I,28,171.0,2,0,2,0
2023,TURIACU,Maternal II,38,149.0,2,0,0,2
2023,URCA,Bercario,5,97.0,2,2,0,0
2023,URCA,Maternal I,2,58.0,2,0,2,0
2023,URCA,Maternal II,6,43.0,2,0,0,2
2023,VARGEM GRANDE,Bercario,27,550.0,2,2,0,0
2023,VARGEM GRANDE,Maternal I,51,318.0,2,0,2,0
2023,VARGEM GRANDE,Maternal II,50,288.0,2,0,0,2
2023,VARGEM PEQUENA,Bercario,59,756.0,2,2,0,0
2023,VARGEM PEQUENA,Maternal I,70,426.0,2,0,2,0
2023,VARGEM PEQUENA,Maternal II,61,384.0,2,0,0,2
2023,VASCO GAMA,Bercario,21,101.0,2,2,0,0
2023,VASCO GAMA,Maternal I,12,62.0,2,0,2,0
2023,VASCO GAMA,Maternal II,7,38.0,2,0,0,2
2023,VAZ LOBO,Bercario,63,344.0,2,2,0,0
2023,VAZ LOBO,Maternal I,43,198.0,2,0,2,0
2023,VAZ LOBO,Maternal II,23,207.0,2,0,0,2
2023,VICENTE CARVALHO,Bercario,78,457.0,2,2,0,0
2023,VICENTE CARVALHO,Maternal I,59,239.0,2,0,2,0
2023,VICENTE CARVALHO,Maternal II,43,303.0,2,0,0,2
2023,VIDIGAL,Bercario,105,321.0,2,2,0,0
2023,VIDIGAL,Maternal I,39,174.0,2,0,2,0
2023,VIDIGAL,Maternal II,30,202.0,2,0,0,2
2023,VIGARIO GERAL,Bercario,83,793.0,2,2,0,0
2023,VIGARIO GERAL,Maternal I,68,351.0,2,0,2,0
2023,VIGARIO GERAL,Maternal II,54,367.0,2,0,0,2
2023,VILA ISABEL,Bercario,144,1012.0,2,2,0,0
2023,VILA ISABEL,Maternal I,50,597.0,2,0,2,0
2023,VILA ISABEL,Maternal II,28,559.0,2,0,0,2
2023,VILA KENNEDY,Bercario,0,145.0,2,2,0,0
2023,VILA KENNEDY,Maternal I,4,233.0,2,0,2,0
2023,VILA KENNEDY,Maternal II,3,222.0,2,0,0,2
2023,VILA KOSMOS,Bercario,30,231.0,2,2,0,0
2023,VILA KOSMOS,Maternal I,36,126.0,2,0,2,0
2023,VILA KOSMOS,Maternal II,22,101.0,2,0,0,2
2023,VILA MILITAR,Bercario,8,241.0,2,2,0,0
2023,VILA MILITAR,Maternal I,7,150.0,2,0,2,0
2023,VILA MILITAR,Maternal II,9,107.0,2,0,0,2
2023,VILA PENHA,Bercario,18,343.0,2,2,0,0
2023,VILA PENHA,Maternal I,14,241.0,2,0,2,0
2023,VILA PENHA,Maternal II,9,317.0,2,0,0,2
2023,VILA VALQUEIRE,Bercario,25,568.0,2,2,0,0
2023,VILA VALQUEIRE,Maternal I,45,301.0,2,0,2,0
2023,VILA VALQUEIRE,Maternal II,37,327.0,2,0,0,2
2023,VISTA ALEGRE,Bercario,7,113.0,2,2,0,0
2023,VISTA ALEGRE,Maternal I,10,84.0,2,0,2,0
2023,VISTA ALEGRE,Maternal II,6,120.0,2,0,0,2
2023,ZUMBI,Bercario,2,48.0,2,2,0,0
2023,ZUMBI,Maternal I,1,16.0,2,0,2,0
2023,ZUMBI,Maternal II,0,15.0,2,0,0,2
2024,ABOLICAO,Bercario,31,154.0,3,3,0,0
2024,ABOLICAO,Maternal I,22,92.0,3,0,3,0
2024,ABOLICAO,Maternal II,11,80.0,3,0,0,3
2024,ACARI,Bercario,235,822.0,3,3,0,0
2024,ACARI,Maternal I,276,398.0,3,0,3,0
2024,ACARI,Maternal II,109,407.0,3,0,0,3
2024,AGUA SANTA,Bercario,18,123.0,3,3,0,0
2024,AGUA SANTA,Maternal I,31,60.0,3,0,3,0
2024,AGUA SANTA,Maternal II,10,69.0,3,0,0,3
2024,ALTO BOA VISTA,Bercario,63,169.0,3,3,0,0
2024,ALTO BOA VISTA,Maternal I,29,102.0,3,0,3,0
2024,ALTO BOA VISTA,Maternal II,15,92.0,3,0,0,3
2024,ANCHIETA,Bercario,280,1387.0,3,3,0,0
2024,ANCHIETA,Maternal I,380,694.0,3,0,3,0
2024,ANCHIETA,Maternal II,206,826.0,3,0,0,3
2024,ANDARAI,Bercario,114,506.0,3,3,0,0
2024,ANDARAI,Maternal I,56,239.0,3,0,3,0
2024,ANDARAI,Maternal II,18,296.0,3,0,0,3
2024,ANIL,Bercario,349,806.0,3,3,0,0
2024,ANIL,Maternal I,426,387.0,3,0,3,0
2024,ANIL,Maternal II,426,444.0,3,0,0,3
2024,ARGENTINO,Bercario,0,0.0,3,3,0,0
2024,ARGENTINO,Maternal I,0,0.0,3,0,3,0
2024,ARGENTINO,Maternal II,0,0.0,3,0,0,3
2024,BANCARIOS,Bercario,95,309.0,3,3,0,0
2024,BANCARIOS,Maternal I,54,139.0,3,0,3,0
2024,BANCARIOS,Maternal II,14,159.0,3,0,0,3
2024,BANGU,Bercario,1122,4599.0,3,3,0,0
2024,BANGU,Maternal I,966,2569.0,3,0,3,0
2024,BANGU,Maternal II,639,2676.0,3,0,0,3
2024,BARRA GUARATIBA,Bercario,14,128.0,3,3,0,0
2024,BARRA GUARATIBA,Maternal I,24,71.0,3,0,3,0
2024,BARRA GUARATIBA,Maternal II,26,79.0,3,0,0,3
2024,BARRA OLIMPICA,Bercario,0,0.0,3,3,0,0
2024,BARRA OLIMPICA,Maternal I,0,0.0,3,0,3,0
2024,BARRA OLIMPICA,Maternal II,0,0.0,3,0,0,3
2024,BARRA TIJUCA,Bercario,58,2378.0,3,3,0,0
2024,BARRA TIJUCA,Maternal I,96,1196.0,3,0,3,0
2024,BARRA TIJUCA,Maternal II,35,1229.0,3,0,0,3
2024,BARROS FILHO,Bercario,115,409.0,3,3,0,0
2024,BARROS FILHO,Maternal I,62,224.0,3,0,3,0
2024,BARROS FILHO,Maternal II,58,253.0,3,0,0,3
2024,BENFICA,Bercario,364,728.0,3,3,0,0
2024,BENFICA,Maternal I,234,374.0,3,0,3,0
2024,BENFICA,Maternal II,156,426.0,3,0,0,3
2024,BENTO RIBEIRO,Bercario,100,620.0,3,3,0,0
2024,BENTO RIBEIRO,Maternal I,122,350.0,3,0,3,0
2024,BENTO RIBEIRO,Maternal II,87,414.0,3,0,0,3
2024,BONSUCESSO,Bercario,439,1139.0,3,3,0,0
2024,BONSUCESSO,Maternal I,362,584.0,3,0,3,0
2024,BONSUCESSO,Maternal II,207,796.0,3,0,0,3
2024,BOTAFOGO,Bercario,112,1095.0,3,3,0,0
2024,BOTAFOGO,Maternal I,71,571.0,3,0,3,0
2024,BOTAFOGO,Maternal II,35,584.0,3,0,0,3
2024,BRAS PINA,Bercario,192,807.0,3,3,0,0
2024,BRAS PINA,Maternal I,172,452.0,3,0,3,0
2024,BRAS PINA,Maternal II,73,459.0,3,0,0,3
2024,CACHAMBI,Bercario,97,600.0,3,3,0,0
2024,CACHAMBI,Maternal I,73,316.0,3,0,3,0
2024,CACHAMBI,Maternal II,33,330.0,3,0,0,3
2024,CACUIA,Bercario,31,179.0,3,3,0,0
2024,CACUIA,Maternal I,26,83.0,3,0,3,0
2024,CACUIA,Maternal II,25,107.0,3,0,0,3
2024,CAJU,Bercario,176,660.0,3,3,0,0
2024,CAJU,Maternal I,147,337.0,3,0,3,0
2024,CAJU,Maternal II,37,347.0,3,0,0,3
2024,CAMORIM,Bercario,121,203.0,3,3,0,0
2024,CAMORIM,Maternal I,80,85.0,3,0,3,0
2024,CAMORIM,Maternal II,58,89.0,3,0,0,3
2024,CAMPINHO,Bercario,45,207.0,3,3,0,0
2024,CAMPINHO,Maternal I,27,113.0,3,0,3,0
2024,CAMPINHO,Maternal II,36,144.0,3,0,0,3
2024,CAMPO AFONSOS,Bercario,3,72.0,3,3,0,0
2024,CAMPO AFONSOS,Maternal I,5,29.0,3,0,3,0
2024,CAMPO AFONSOS,Maternal II,5,30.0,3,0,0,3
2024,CAMPO GRANDE,Bercario,1787,7585.0,3,3,0,0
2024,CAMPO GRANDE,Maternal I,1732,4155.0,3,0,3,0
2024,CAMPO GRANDE,Maternal II,1170,4561.0,3,0,0,3
2024,CASCADURA,Bercario,127,597.0,3,3,0,0
2024,CASCADURA,Maternal I,91,294.0,3,0,3,0
2024,CASCADURA,Maternal II,100,329.0,3,0,0,3
2024,CATETE,Bercario,54,343.0,3,3,0,0
2024,CATETE,Maternal I,36,160.0,3,0,3,0
2024,CATETE,Maternal II,14,175.0,3,0,0,3
2024,CATUMBI,Bercario,138,275.0,3,3,0,0
2024,CATUMBI,Maternal I,72,181.0,3,0,3,0
2024,CATUMBI,Maternal II,32,171.0,3,0,0,3
2024,CAVALCANTE,Bercario,101,310.0,3,3,0,0
2024,CAVALCANTE,Maternal I,72,163.0,3,0,3,0
2024,CAVALCANTE,Maternal II,61,192.0,3,0,0,3
2024,CENTRO,Bercario,155,442.0,3,3,0,0
2024,CENTRO,Maternal I,104,251.0,3,0,3,0
2024,CENTRO,Maternal II,82,271.0,3,0,0,3
2024,CIDADE DEUS,Bercario,447,1150.0,3,3,0,0
2024,CIDADE DEUS,Maternal I,421,653.0,3,0,3,0
2024,CIDADE DEUS,Maternal II,195,762.0,3,0,0,3
2024,CIDADE NOVA,Bercario,34,87.0,3,3,0,0
2024,CIDADE NOVA,Maternal I,19,60.0,3,0,3,0
2024,CIDADE NOVA,Maternal II,10,53.0,3,0,0,3
2024,CIDADE UNIVERSITARIA,Bercario,5,23.0,3,3,0,0
2024,CIDADE UNIVERSITARIA,Maternal I,6,15.0,3,0,3,0
2024,CIDADE UNIVERSITARIA,Maternal II,3,10.0,3,0,0,3
2024,COCOTA,Bercario,15,91.0,3,3,0,0
2024,COCOTA,Maternal I,17,70.0,3,0,3,0
2024,COCOTA,Maternal II,10,73.0,3,0,0,3
2024,COELHO NETO,Bercario,191,598.0,3,3,0,0
2024,COELHO NETO,Maternal I,191,302.0,3,0,3,0
2024,COELHO NETO,Maternal II,80,315.0,3,0,0,3
2024,COLEGIO,Bercario,116,671.0,3,3,0,0
2024,COLEGIO,Maternal I,120,354.0,3,0,3,0
2024,COLEGIO,Maternal II,102,346.0,3,0,0,3
2024,COMPLEXO ALEMAO,Bercario,0,642.0,3,3,0,0
2024,COMPLEXO ALEMAO,Maternal I,1,213.0,3,0,3,0
2024,COMPLEXO ALEMAO,Maternal II,0,151.0,3,0,0,3
2024,COMPLEXO MARE,Bercario,586,2609.0,3,3,0,0
2024,COMPLEXO MARE,Maternal I,475,1384.0,3,0,3,0
2024,COMPLEXO MARE,Maternal II,319,1185.0,3,0,0,3
2024,COPACABANA,Bercario,362,1740.0,3,3,0,0
2024,COPACABANA,Maternal I,212,865.0,3,0,3,0
2024,COPACABANA,Maternal II,100,872.0,3,0,0,3
2024,CORDOVIL,Bercario,215,734.0,3,3,0,0
2024,CORDOVIL,Maternal I,149,422.0,3,0,3,0
2024,CORDOVIL,Maternal II,82,424.0,3,0,0,3
2024,COSME VELHO,Bercario,42,115.0,3,3,0,0
2024,COSME VELHO,Maternal I,29,75.0,3,0,3,0
2024,COSME VELHO,Maternal II,7,92.0,3,0,0,3
2024,COSMOS,Bercario,648,2120.0,3,3,0,0
2024,COSMOS,Maternal I,532,1142.0,3,0,3,0
2024,COSMOS,Maternal II,280,1173.0,3,0,0,3
2024,COSTA BARROS,Bercario,314,959.0,3,3,0,0
2024,COSTA BARROS,Maternal I,207,538.0,3,0,3,0
2024,COSTA BARROS,Maternal II,175,650.0,3,0,0,3
2024,CURICICA,Bercario,260,1144.0,3,3,0,0
2024,CURICICA,Maternal I,213,642.0,3,0,3,0
2024,CURICICA,Maternal II,171,682.0,3,0,0,3
2024,DEL CASTILHO,Bercario,146,464.0,3,3,0,0
2024,DEL CASTILHO,Maternal I,90,264.0,3,0,3,0
2024,DEL CASTILHO,Maternal II,36,241.0,3,0,0,3
2024,DEODORO,Bercario,74,279.0,3,3,0,0
2024,DEODORO,Maternal I,67,132.0,3,0,3,0
2024,DEODORO,Maternal II,43,135.0,3,0,0,3
2024,ENCANTADO,Bercario,32,184.0,3,3,0,0
2024,ENCANTADO,Maternal I,51,96.0,3,0,3,0
2024,ENCANTADO,Maternal II,22,108.0,3,0,0,3
2024,ENGENHEIRO LEAL,Bercario,17,136.0,3,3,0,0
2024,ENGENHEIRO LEAL,Maternal I,21,61.0,3,0,3,0
2024,ENGENHEIRO LEAL,Maternal II,34,75.0,3,0,0,3
2024,ENGENHO DENTRO,Bercario,192,759.0,3,3,0,0
2024,ENGENHO DENTRO,Maternal I,150,424.0,3,0,3,0
2024,ENGENHO DENTRO,Maternal II,96,494.0,3,0,0,3
2024,ENGENHO NOVO,Bercario,308,856.0,3,3,0,0
2024,ENGENHO NOVO,Maternal I,159,436.0,3,0,3,0
2024,ENGENHO NOVO,Maternal II,71,464.0,3,0,0,3
2024,ENGENHO RAINHA,Bercario,125,520.0,3,3,0,0
2024,ENGENHO RAINHA,Maternal I,112,253.0,3,0,3,0
2024,ENGENHO RAINHA,Maternal II,84,267.0,3,0,0,3
2024,ESTACIO,Bercario,140,353.0,3,3,0,0
2024,ESTACIO,Maternal I,75,197.0,3,0,3,0
2024,ESTACIO,Maternal II,24,206.0,3,0,0,3
2024,FLAMENGO,Bercario,57,565.0,3,3,0,0
2024,FLAMENGO,Maternal I,33,263.0,3,0,3,0
2024,FLAMENGO,Maternal II,20,279.0,3,0,0,3
2024,FREGUESIA ILHA,Bercario,88,320.0,3,3,0,0
2024,FREGUESIA ILHA,Maternal I,62,255.0,3,0,3,0
2024,FREGUESIA ILHA,Maternal II,38,191.0,3,0,0,3
2024,FREGUESIA JPA,Bercario,160,1221.0,3,3,0,0
2024,FREGUESIA JPA,Maternal I,133,619.0,3,0,3,0
2024,FREGUESIA JPA,Maternal II,63,708.0,3,0,0,3
2024,GALEAO,Bercario,126,656.0,3,3,0,0
2024,GALEAO,Maternal I,108,365.0,3,0,3,0
2024,GALEAO,Maternal II,119,350.0,3,0,0,3
2024,GAMBOA,Bercario,78,251.0,3,3,0,0
2024,GAMBOA,Maternal I,49,156.0,3,0,3,0
2024,GAMBOA,Maternal II,41,154.0,3,0,0,3
2024,GARDENIA AZUL,Bercario,267,953.0,3,3,0,0
2024,GARDENIA AZUL,Maternal I,253,461.0,3,0,3,0
2024,GARDENIA AZUL,Maternal II,167,561.0,3,0,0,3
2024,GAVEA,Bercario,213,332.0,3,3,0,0
2024,GAVEA,Maternal I,148,171.0,3,0,3,0
2024,GAVEA,Maternal II,80,147.0,3,0,0,3
2024,GERICINO,Bercario,0,19.0,3,3,0,0
2024,GERICINO,Maternal I,0,12.0,3,0,3,0
2024,GERICINO,Maternal II,0,1.0,3,0,0,3
2024,GLORIA,Bercario,44,101.0,3,3,0,0
2024,GLORIA,Maternal I,23,69.0,3,0,3,0
2024,GLORIA,Maternal II,18,78.0,3,0,0,3
2024,GRAJAU,Bercario,86,456.0,3,3,0,0
2024,GRAJAU,Maternal I,39,231.0,3,0,3,0
2024,GRAJAU,Maternal II,27,252.0,3,0,0,3
2024,GRUMARI,Bercario,0,6.0,3,3,0,0
2024,GRUMARI,Maternal I,0,5.0,3,0,3,0
2024,GRUMARI,Maternal II,2,5.0,3,0,0,3
2024,GUADALUPE,Bercario,179,881.0,3,3,0,0
2024,GUADALUPE,Maternal I,190,501.0,3,0,3,0
2024,GUADALUPE,Maternal II,112,522.0,3,0,0,3
2024,GUARATIBA,Bercario,1051,3626.0,3,3,0,0
2024,GUARATIBA,Maternal I,948,1906.0,3,0,3,0
2024,GUARATIBA,Maternal II,696,1934.0,3,0,0,3
2024,HIGIENOPOLIS,Bercario,54,206.0,3,3,0,0
2024,HIGIENOPOLIS,Maternal I,27,111.0,3,0,3,0
2024,HIGIENOPOLIS,Maternal II,20,118.0,3,0,0,3
2024,HONORIO GURGEL,Bercario,108,417.0,3,3,0,0
2024,HONORIO GURGEL,Maternal I,84,222.0,3,0,3,0
2024,HONORIO GURGEL,Maternal II,61,255.0,3,0,0,3
2024,HUMAITA,Bercario,9,147.0,3,3,0,0
2024,HUMAITA,Maternal I,12,84.0,3,0,3,0
2024,HUMAITA,Maternal II,2,96.0,3,0,0,3
2024,ILHA GUARATIBA,Bercario,1,9.0,3,3,0,0
2024,ILHA GUARATIBA,Maternal I,0,0.0,3,0,3,0
2024,ILHA GUARATIBA,Maternal II,0,0.0,3,0,0,3
2024,INHAUMA,Bercario,404,1101.0,3,3,0,0
2024,INHAUMA,Maternal I,369,784.0,3,0,3,0
2024,INHAUMA,Maternal II,200,850.0,3,0,0,3
2024,INHOAIBA,Bercario,532,1572.0,3,3,0,0
2024,INHOAIBA,Maternal I,445,931.0,3,0,3,0
2024,INHOAIBA,Maternal II,214,920.0,3,0,0,3
2024,IPANEMA,Bercario,8,500.0,3,3,0,0
2024,IPANEMA,Maternal I,19,291.0,3,0,3,0
2024,IPANEMA,Maternal II,5,254.0,3,0,0,3
2024,IRAJA,Bercario,304,1615.0,3,3,0,0
2024,IRAJA,Maternal I,261,847.0,3,0,3,0
2024,IRAJA,Maternal II,155,847.0,3,0,0,3
2024,ITANHANGA,Bercario,291,1540.0,3,3,0,0
2024,ITANHANGA,Maternal I,374,762.0,3,0,3,0
2024,ITANHANGA,Maternal II,291,709.0,3,0,0,3
2024,JABOUR,Bercario,0,2.0,3,3,0,0
2024,JABOUR,Maternal I,0,0.0,3,0,3,0
2024,JABOUR,Maternal II,0,0.0,3,0,0,3
2024,JACARE,Bercario,258,451.0,3,3,0,0
2024,JACARE,Maternal I,148,316.0,3,0,3,0
2024,JACARE,Maternal II,101,332.0,3,0,0,3
2024,JACAREPAGUA,Bercario,624,4446.0,3,3,0,0
2024,JACAREPAGUA,Maternal I,646,2546.0,3,0,3,0
2024,JACAREPAGUA,Maternal II,523,2413.0,3,0,0,3
2024,JACAREZINHO,Bercario,40,436.0,3,3,0,0
2024,JACAREZINHO,Maternal I,20,208.0,3,0,3,0
2024,JACAREZINHO,Maternal II,13,205.0,3,0,0,3
2024,JARDIM AMERICA,Bercario,141,570.0,3,3,0,0
2024,JARDIM AMERICA,Maternal I,158,306.0,3,0,3,0
2024,JARDIM AMERICA,Maternal II,54,353.0,3,0,0,3
2024,JARDIM BOTANICO,Bercario,12,228.0,3,3,0,0
2024,JARDIM BOTANICO,Maternal I,15,112.0,3,0,3,0
2024,JARDIM BOTANICO,Maternal II,5,122.0,3,0,0,3
2024,JARDIM CARIOCA,Bercario,85,402.0,3,3,0,0
2024,JARDIM CARIOCA,Maternal I,54,215.0,3,0,3,0
2024,JARDIM CARIOCA,Maternal II,33,237.0,3,0,0,3
2024,JARDIM GUANABARA,Bercario,14,370.0,3,3,0,0
2024,JARDIM GUANABARA,Maternal I,7,200.0,3,0,3,0
2024,JARDIM GUANABARA,Maternal II,13,175.0,3,0,0,3
2024,JARDIM SULACAP,Bercario,39,376.0,3,3,0,0
2024,JARDIM SULACAP,Maternal I,48,174.0,3,0,3,0
2024,JARDIM SULACAP,Maternal II,39,198.0,3,0,0,3
2024,JOA,Bercario,0,12.0,3,3,0,0
2024,JOA,Maternal I,0,11.0,3,0,3,0
2024,JOA,Maternal II,0,4.0,3,0,0,3
2024,LAGOA,Bercario,5,254.0,3,3,0,0
2024,LAGOA,Maternal I,3,128.0,3,0,3,0
