unidade,nome_unidade_norm,demanda_2026_ppml,demanda_2026_persistencia,demanda_2026_ppml_historico,limite_p025_condicional,limite_p975_condicional,codigo_unidade,interesse_bruto_2025,status_em_2025,tipo_oferta,tipo_unidade,cre,microarea,bairro,latitude,longitude,matriculas_total,fila_total,prev_ppml_base_2025,prev_persistencia_2025,prev_ppml_cag_fem_2025,tem_contexto_creche_2025
04035,CP INSTITUTO DE EDUCACAO EUCLIDES DOS SANTOS,90.06245767879062,81.68244500108656,51.28752356389202,52.19281076737783,137.4910363937112,4035,178,continuante,Parceira,Creche Parceira,4.0,4.5,BONSUCESSO,-22.8483656,-43.24487657,141.0,45.0,205.50469636421383,247.29961547636748,197.95490015601715,True
04001,CP CENTRO EDUCACIONAL APRENDIZ DA MARE,89.91150148653153,79.80052572488412,42.580842337298215,52.39772580461909,136.8813568877983,4001,178,continuante,Parceira,Creche Parceira,4.0,4.4,BONSUCESSO,-22.8508233,-43.2422339,200.0,14.0,189.5219307808607,227.99369753955068,182.55604058853467,True
04029,CP SOLZINHO,89.38303744663655,89.90960970862216,45.483810976736166,51.0854127690134,137.2328889505991,4029,290,continuante,Parceira,Creche Parceira,4.0,4.15,OLARIA,-22.85518005,-43.26747178,187.0,5.0,273.30151780130933,329.11993435144814,263.27489112455066,True
1019829,EDI ERASMO CARLOS,89.22457488919879,96.04410719857307,20.903346639529012,53.329102926243394,134.11322221378,1019829,94,continuante,Pública,EDI,10.0,10.1,SANTA CRUZ,-22.92303,-43.67329553,73.0,0.0,87.79955681618333,104.80355451414827,84.55008992024112,True
0817612,CM VILA KENNEDY,89.1831771437048,70.01707852152278,170.17118084987132,52.7570391646761,134.8716556567336,817612,398,continuante,Pública,Creche,8.0,8.21,Bangu,-22.856744,-43.485291,226.0,47.0,317.3420841727191,381.5217116085223,284.2694698170982,True
02039,CP CRECHE ESCOLA MENINOS DE LUZ,89.12424011453918,77.73619816375397,72.73064103563922,49.66101953683673,138.7809450973164,2039,268,continuante,Parceira,Creche Parceira,2.0,2.3,COPACABANA,-22.980926,-43.19565188,87.0,55.0,255.01131052514188,307.05602813794326,245.6528797154901,True
05012,CP ASSOCIACAO CENTRO EDUCACIONAL REBRAL XI,88.95894464365581,84.9688633193118,58.443584166754945,49.21842174059961,139.01813279006143,5012,351,continuante,Parceira,Creche Parceira,5.0,5.2,VILA DA PENHA,-22.84274349,-43.31110874,251.0,4.0,351.08059732500215,422.891535758844,338.21248204102136,True
0430810,EDI MEDALHISTA OLIMPICO EVANDRO MOTTA MARCONDES GUERRA,88.9581274426959,76.86541559263053,137.813953727027,52.09955309931201,135.0867937599504,430810,402,continuante,Pública,EDI,4.0,4.5,Maré,-22.870255,-43.234242,147.0,108.0,290.8590917764454,406.34360609871527,260.54701671662514,True
0817803,EDI JOSE EPHIM MINDLIN,88.76519031077044,68.97625720760931,168.1377407094148,52.42480160558185,134.27056787813166,817803,303,continuante,Pública,EDI,8.0,8.2,Senador Camará,-22.869048,-43.485836,147.0,29.0,294.56659871022185,330.9585932025735,263.8680598287267,True
0514608,CM JOSEPH BARBERA,88.66664896899296,72.6699491486837,75.43436929850823,49.805068244837045,137.206833657063,514608,158,continuante,Pública,Creche,5.0,3.16,Vicente de Carvalho,-22.867977,-43.309801,111.0,1.0,173.129585453199,197.65582649598144,155.08941982923085,True
0102604,CM ARCO-IRIS,88.44439794953725,74.9922137276307,90.19217911404952,49.36076167881663,137.54502774904228,102604,292,continuante,Pública,Creche,1.0,1.7,Centro,-22.910794,-43.181706,120.0,2.0,301.2755167679521,341.07121688376327,269.8776523898404,True
07007,CP SEMENTE DE AMOR,88.30035263903643,73.23928991931153,31.51111659890166,50.78013969135197,135.37050282098994,7007,170,continuante,Parceira,Creche Parceira,7.0,7.7,FREGUESIA / JACAREPAGUÁ,-22.94353,-43.35555,118.0,5.0,173.5465426360132,208.68777960273388,167.16429221592375,True
0625817,EDI PROFESSORA DANIELE SIMOES DE SOUZA LOPES,87.94953565662789,70.93635335210182,111.48065366565362,51.26818662778901,133.85536611883478,625817,242,continuante,Pública,EDI,6.0,6.7,Pavuna,-22.820559,-43.35212,140.0,2.0,242.4889446772494,287.75011020112646,217.21888613429465,True
0515611,CM VOVO MARIA JOANA,87.91724854704526,72.3036489151184,78.85387843178398,50.04102412042072,135.5090072315968,515611,169,continuante,Pública,Creche,5.0,5.7,Madureira,-22.864671,-43.329916,93.0,5.0,174.8940782820476,201.33314419823225,156.669985173988,True
03028,CP ESTRELINHA DO MAR,87.86540906896066,101.92854623933778,38.05100933009376,48.92826509764758,136.49908166519003,3028,299,continuante,Parceira,Creche Parceira,3.0,3.8,PIEDADE,-22.88613644,-43.30941258,96.0,1.0,271.7771476408841,327.28127550032275,261.8062106973848,True
0622603,CM YARA AMARAL,87.68846006507825,80.01506613362648,152.96502437602345,50.72681345316238,134.00795346756559,622603,239,continuante,Pública,Creche,6.0,6.12,Anchieta,-22.820067,-43.386506,191.0,0.0,283.09110963647134,299.7013927334416,253.5887549889724,True
0817603,CM DENTE DE LEITE,87.53461041407414,69.35690494823197,215.56541011524212,51.85533161309761,132.2054102917155,817603,376,continuante,Pública,Creche,8.0,8.25,Bangu,-22.849922,-43.460718,163.0,21.0,355.8336205452142,403.5856178220272,318.74871783892564,True
04004,CP CRECHE DO CENTRO COMUNITARIO DA VILA PROLETARIA DA PENHA,87.29266704083696,79.72723453756966,48.70034338067794,49.731972728156656,134.19450748609515,4004,108,continuante,Parceira,Creche Parceira,4.0,4.21,PENHA,-22.85038676,-43.2840068,159.0,0.0,90.8247048240866,108.4808722163991,87.46470577664927,True
04050,CP CENTRO EDUCACIONAL CARIOQUINHA,87.08094152635746,91.50578244662144,27.57018600780755,50.25805644271337,133.2290323490458,4050,112,continuante,Parceira,Creche Parceira,4.0,4.4,RAMOS,-22.85441093,-43.24714966,76.0,14.0,122.64627565398187,147.0927080900327,118.12363599154747,True
0515613,CM MANOEL DA ROCHA APRISCO,86.96116629878462,73.67370102515008,123.17300638717954,48.76428610321813,134.91714512395563,515613,189,continuante,Pública,Creche,5.0,5.6,Cavalcante,-22.868759,-43.316545,140.0,0.0,205.59978069601613,259.2508980086826,184.17498144540784,True
0716604,CM GERMINIO DE SOUZA ESTRELA,86.82685906998825,78.54189190289377,97.2603270018601,50.55838008311646,132.10675734489809,716604,198,continuante,Pública,Creche,7.0,7.17,Jacarepaguá,-22.960454,-43.352685,119.0,0.0,251.49152309135832,240.86430949742856,225.28305211301043,True
03013,CP CRECHE DO JACAREZINHO,86.79535157068028,81.22687015821069,40.46232097335041,48.037018879925924,135.39601220485488,3013,179,continuante,Parceira,Creche Parceira,3.0,3.1,CACHAMBI,-22.88896761,-43.26652117,230.0,0.0,165.18188506941672,198.5751559215441,159.10522802566413,True
06006,CP CRECHE ESCOLA COMUNITARIA TIO PATINHAS,86.50188581155493,80.61772285847651,20.905631482545537,49.80237966439692,132.40239310422365,6006,161,continuante,Parceira,Creche Parceira,6.0,6.2,ACARI,-22.82359,-43.34934,84.0,6.0,154.53983000040037,185.70454396366625,148.8519704725683,True
0312813,EDI JORNALISTA JORGE BASTOS MORENO,86.34928014436058,76.13528951389858,101.0079335805721,47.71558006652628,134.72125692738783,312813,217,continuante,Pública,EDI,3.0,3.1,ROCHA,-22.90075,-43.25066,173.0,8.0,280.3424732970591,276.718157094374,254.92180560135088,True
0622801,EDI ERNANI CARDOSO,85.81616688912236,84.42271930288734,186.38324207090713,48.44330171367662,132.70960823889664,622801,244,continuante,Pública,EDI,6.0,6.15,Guadalupe,-22.84031,-43.380765,99.0,58.0,242.66546272239057,253.7349214553064,217.3770042589326,True
04046,CP CRECHE TIA NANE III,84.64878606540213,79.82388339249258,18.175572664933565,49.158476123623764,129.1136090360632,4046,84,continuante,Parceira,Creche Parceira,4.0,4.11,RAMOS,-22.86203298,-43.23867014,72.0,16.0,94.6077366801272,113.07751934421265,91.10951555519765,True
0625603,CM DR. ALBERT SABIN,84.64565749519896,70.23127807402133,80.1228879368167,49.036311365011784,129.25821814466195,625603,136,continuante,Pública,Creche,6.0,6.1,Costa Barros,-22.829398,-43.370787,81.0,0.0,131.31977055571056,172.8339320057884,117.63778234719976,True
1026601,CM SONHO DE CRIANCA,84.61332436269912,72.68295503936778,239.69678364369605,50.359948674159625,127.44383458432429,1026601,248,continuante,Pública,Creche,10.0,10.28,Guaratiba,-22.972751,-43.590149,168.0,25.0,274.61715376896655,303.3787104356924,245.99810894904908,True
03016,CP CRECHE SAO PEDRO NOLASCO,84.59337208431683,88.7877406284712,23.38581195565643,48.56968982324613,129.74756596872484,3016,80,continuante,Parceira,Creche Parceira,3.0,3.23,RAMOS,-22.86244302,-43.26375257,95.0,1.0,74.95741037392285,89.17495427958231,72.17718133528058,True
11003,CP AMIG - ASSOCIACAO DOS MORADORES DA ILHA DO GOVERNADOR,84.35503566786097,81.86585734681225,47.6177645593812,37.91209972202065,143.09562647843657,11003,215,continuante,Parceira,Creche Parceira,11.0,11.3,ILHA DO GOVERNADOR / PITANGUEIRAS,-22.81567,-43.17681,125.0,16.0,173.54654263601302,208.68777960273388,167.16429221592375,True
0431604,CM CORACAO DE GENEVE,84.18582707857091,80.02360114806729,110.40577754344466,48.37559667763825,128.9711937982199,431604,109,continuante,Pública,Creche,4.0,4.24,Vigário Geral,-22.807072,-43.304288,76.0,17.0,127.08701145015164,137.89941383440564,113.84623807991224,True
03008,CP CRECHE COMUNITARIA ELIANA SATURNINO BRAGA,83.89129544177243,83.806442990793,25.215966999467152,47.889981135401335,129.0100863668402,3008,105,continuante,Parceira,Creche Parceira,3.0,3.23,RAMOS,-22.86360149,-43.27257363,102.0,4.0,84.01984773721698,100.20690738633476,80.90848460522885,True
0625815,EDI PROFESSORA KRISTINA ROMOLO KIFFER,83.88655279999085,68.1249014995437,84.25023818343648,48.6201886363357,128.0487550144215,625815,165,continuante,Pública,EDI,6.0,6.7,Acari,-22.823448,-43.353838,104.0,0.0,204.3643784705216,220.63906213504904,183.0683552914443,True
09007,CP INSTITUTO AVELINO - CAMPO GRANDE,83.20446677398525,67.29212256166751,5.8266623121835135,49.61990742186078,125.23295401847633,9007,17,continuante,Parceira,Creche Parceira,9.0,9.18,CAMPO GRANDE,-22.90733,-43.57735,84.0,0.0,44.13926110665887,51.48244783151144,42.4852880857458,True
10085,CP CRECHE VIDA,83.05319845702861,85.36986333505855,11.890499226494786,49.339476968348094,125.20675820688945,10085,50,continuante,Parceira,Creche Parceira,10.0,10.18,GUARATIBA,-22.96926,-43.62339,55.0,1.0,75.71208666111399,90.09428370514502,72.90428180639289,True
04011,CP CRECHE E PRE-ESCOLA NOVA JERUSALEM,83.0346443581228,78.5729315583167,27.608359823062226,47.23229238566901,127.89847240237569,4011,71,continuante,Parceira,Creche Parceira,4.0,4.19,PENHA,-22.82362399,-43.28531112,100.0,0.0,83.26414955019305,99.28757796077208,80.18039850683797,True
0734804,EDI MARIA BERALDA,82.4741892938152,76.109733462068,58.14242498417727,48.31485556978813,125.36780731148824,734804,237,continuante,Pública,EDI,7.0,7.15,Cidade de Deus,-22.94897,-43.360433,41.0,0.0,253.962873865815,296.0240750311908,227.4967937650373,True
02010,CP CRECHE PATINHO FELIZ,82.23387643313058,72.62814248321854,37.68514473361755,46.09254939036699,127.52859759730018,2010,141,continuante,Parceira,Creche Parceira,2.0,2.15,VILA ISABEL,-22.91515809,-43.26162846,170.0,1.0,183.4351300707877,220.63906213504904,176.69161269541593,True
0625615,CM EDNA LOTTE,81.99877923115986,68.78954667616401,175.76675652397535,47.008610136243206,125.8622329147927,625615,408,continuante,Pública,Creche,6.0,6.3,Acari,-22.823514,-43.339125,122.0,57.0,347.00501430690133,461.5033716324776,310.8403896072975,True
10079,CP CRECHE COMUNITARIA DEUS E FIEL - UNIDADE VIII,81.98656049542875,105.03612052308608,51.666266778328406,48.4500692161028,123.92171099502166,10079,100,continuante,,,,,,,,,,121.88763455336822,146.17337866447,117.39271204084844,False
0103606,CM CAMPOS DA PAZ,81.58752677397058,70.38687363184452,81.85901357695163,45.90399898295053,126.31713322600118,103606,102,continuante,Pública,Creche,1.0,1.1,Rio Comprido,-22.922461,-43.204005,99.0,0.0,134.494504270441,140.65740211109377,120.48158778156794,True
04014,CP CRECHE SAGRADO CORACAO DE MARIA E SANTO ANTONIO,80.91492466598697,92.65837057685421,41.83000470568371,45.42173063094473,125.37827556160542,4014,109,continuante,Parceira,Creche Parceira,4.0,4.14,BRÁS DE PINA,-22.83399614,-43.30145542,147.0,2.0,74.95741037392285,89.17495427958231,72.17718133528071,True
0102605,CM ALDEIA DOS CURUMINS,80.76355180271769,69.67539787498474,126.46488530358529,44.60642516476565,126.19624310814902,102605,281,continuante,Pública,Creche,1.0,1.7,Centro,-22.916844,-43.185946,134.0,0.0,311.3391154013865,338.3132286070752,278.8922396751044,True
0313802,EDI ANISIO TEIXEIRA,80.53612391352318,76.38493545145658,187.20651230474328,45.25050148249531,124.91081160769978,313802,316,continuante,Pública,EDI,3.0,3.9,Pilares,-22.873813,-43.298014,73.0,64.0,351.5958706530495,342.9098757348887,314.95270336054404,True
0817602,CM VILA PROGRESSO,80.0888369706588,62.529560316475184,170.25167275592142,47.260635699153475,121.27348719891233,817602,372,continuante,Pública,Creche,8.0,8.23,Vila Kennedy,-22.860475,-43.494277,129.0,97.0,266.8495613240739,377.8443939062715,239.0401962770408,True
07001,CP CRECHE NOVO PALMARES,79.90876024161865,70.92442915392311,64.09392695572785,45.38901134695866,123.25499618529531,7001,219,continuante,Parceira,Creche Parceira,7.0,7.25,VARGEM PEQUENA,-22.98963,-43.46062,140.0,29.0,209.31107807869924,251.896262604181,201.6222219092484,True
02060,CP ASSOCIACAO CENTRO EDUCACIONAL REBRAL - ROCINHA,79.80634582129534,102.049047216092,32.531624930018026,45.192287589297784,123.1121464608955,2060,138,continuante,Parceira,Creche Parceira,2.0,2.6,ROCINHA,-22.98638312,-43.24528365,87.0,0.0,66.66332310808603,79.06233059839256,64.1861678027724,True
02004,CP ACAO SOCIAL PADRE ANCHIETA - ASPA,79.54010398480504,94.46712028646067,93.10234576791191,45.191047440478485,122.4970910380473,2004,293,continuante,Parceira,Creche Parceira,2.0,2.6,ROCINHA,-22.98990458,-43.25124153,152.0,26.0,298.4580287133137,359.4578053950174,287.5123618952157,True
0918838,EDI EUSTORGIO WANDERLEY,79.15040973222375,67.01672895236078,71.07292803524015,47.253769345680865,119.06786419924839,918838,100,continuante,Pública,EDI,9.0,9.8,Senador Vasconcelos,-22.894484,-43.552539,96.0,0.0,116.68264835634184,121.35148417427698,104.52640607958249,True
02053,CP CRECHE ESPERANCA,78.86396846021236,51.97732732293899,58.15427361790763,39.868712686635476,128.34161445409194,2053,184,continuante,Parceira,Creche Parceira,2.0,2.4,LEBLON,-22.98073266,-43.22117188,96.0,4.0,184.1959194090236,221.5583915606117,177.42460762349893,True
1019602,CM SEMPRE VIDA ANTARES,78.81724043127589,82.43880705427556,200.45942896301062,47.006554472028476,118.59915166114216,1019602,151,continuante,Pública,Creche,10.0,10.14,Santa Cruz,-22.92138,-43.662102,124.0,0.0,170.3064489542671,160.88264947347324,152.56056187768195,True
0514605,CM O SONHO DE RAMON PASCUAL,78.24255418905125,66.12734805313997,102.6895144356315,44.4953375763321,120.59403685568171,514605,149,continuante,Pública,Creche,5.0,5.8,Colégio,-22.85155,-43.336467,135.0,0.0,197.65806498739417,178.34990855916462,177.0610956666896,True
02056,CP CRECHE SANTA CLARA DE ASSIS NA PROVIDENCIA DE DEUS,78.16592541461918,65.11534156677666,41.43141580045419,42.927677305075385,122.76957302125923,2056,70,continuante,Parceira,Creche Parceira,2.0,2.5,VIDIGAL,-22.99264828,-43.23640401,102.0,0.0,79.48695866380031,94.69093083295854,76.54122187124464,True
11008,CP FILIAL BANCARIOS - RJ,78.03372644435214,73.87701256106992,14.328425636599757,41.44780201111814,124.23194469973598,11008,213,continuante,Parceira,Creche Parceira,11.0,11.5,ILHA DO GOVERNADOR / TAUÁ,-22.7881,-43.1831,104.0,3.0,186.4783926923257,224.31637983729985,179.62369387835128,True
0515605,CM JOSE RAIMUNDO DE SOUZA ALVES,77.96606328466228,66.86402230489834,167.60758568766957,44.10222309060799,120.53142997568666,515605,244,continuante,Pública,Creche,5.0,5.1,Rocha Miranda,-22.855144,-43.341821,137.0,2.0,289.97635773973406,264.76687456205883,259.7562972801544,True
10066,CP CRECHE COMUNITARIA ARTE & CULTURA,77.80424427306639,79.23707046897007,79.25103582759434,46.33820367557786,117.15639058897523,10066,219,continuante,Parceira,Creche Parceira,10.0,10.5,SANTA CRUZ,-22.90686866,-43.6581032,227.0,7.0,160.62044514490344,193.0591793681679,154.7104357442195,True
0312602,CM ENGENHO DA RAINHA,77.53282055180411,65.93453699203863,124.71244865073594,43.58012277877704,119.98458401455092,312602,244,continuante,Pública,Creche,3.0,3.16,Engenho Da Rainha,-22.86946,-43.299954,98.0,34.0,212.48289166617417,261.089556859808,190.3406094901681,True
0918803,EDI LUDMILA MAXIMO MOREIRA CARDOSO,77.51192920462678,60.847519775692824,100.91051313965698,46.240223090700596,116.63446227904099,918803,96,continuante,Pública,EDI,9.0,9.21,Campo Grande,-22.912636,-43.578547,70.0,0.0,133.78899612042986,137.89941383440564,119.84962047734462,True
09024,CP CRECHE COMUNITARIA DOCE INFANCIA,77.46851634960252,65.74852115184092,41.21661296577179,45.87876094274995,116.99857644826068,9024,196,continuante,Parceira,Creche Parceira,9.0,9.14,INHOAÍBA,-22.915875,-43.603487,85.0,2.0,191.043800388402,229.8323563906761,184.02231087764767,True
05003,CP CRECHE PINTINHO DOURADO,77.34964212712147,88.84228725507718,41.92994604866477,42.52330309724613,120.97482686553775,5003,175,continuante,Parceira,Creche Parceira,5.0,5.15,QUINTINO BOCAIÚVA,-22.88950808,-43.32446538,54.0,24.0,150.74024991194256,181.1078968358528,145.19120510160212,True
0918828,EDI ALYRIO CAVALLIERI,77.14473843917706,61.491799240611925,154.7009837969143,45.975408045614124,116.14383689073202,918828,241,continuante,Pública,EDI,9.0,9.9,Campo Grande,-22.893649,-43.588409,172.0,3.0,322.815454160776,319.0073106702584,289.1723055939608,True
10077,CP CRECHE COMUNITARIA CANTINHO DO SABER,77.02174277073428,81.08006449612343,17.71091983323016,45.916845129057656,115.92535306966668,10077,40,continuante,Parceira,Creche Parceira,10.0,10.1,SANTA CRUZ,-22.92954,-43.69489,31.0,0.0,47.880134618727766,56.07909495932496,46.0894239111481,True
0625602,CM PROFESSORA JUREMA GOMES SAMPAIO DELFIM,76.92157239837562,63.45996122426272,61.58566980567648,44.765199097944716,117.2072493650446,625602,193,continuante,Pública,Creche,6.0,6.6,Costa Barros,-22.822051,-43.35957,125.0,12.0,142.96109772782987,214.2037561561101,128.06563937580364,True
0918822,EDI PROFESSOR ANDRE LUIZ GILS,76.67401215103308,61.29159804711084,118.15694751660949,45.75059101432721,115.36247048815146,918822,241,continuante,Pública,EDI,9.0,9.19,Campo Grande,-22.916866,-43.559949,115.0,1.0,354.5976066076031,319.0073106702584,317.64154376742823,True
10046,CP CRECHE COMUNITARIA DEUS E FIEL - CCDF,76.65228043763734,95.61483891606089,69.43520277824868,45.28735488893132,115.86671244970705,10046,191,continuante,,,,,,,,,,184.1959194090236,221.5583915606117,177.42460762349893,False
09044,CP CRECHE COMUNITARIA JARDIM FELIZ,76.59774768280495,60.49400932259403,32.45034075933904,44.40304274543442,116.83739472379256,9044,250,continuante,Parceira,Creche Parceira,9.0,9.8,SENADOR VASCONCELOS,-22.90041,-43.53366,108.0,0.0,288.5469352946803,347.50652286270224,277.96334911951016,True
0625601,CM OS SABIDINHOS,76.41663421819075,63.331741915456064,147.523794576685,41.91387779208777,119.76899616038571,625601,160,continuante,Pública,Creche,6.0,6.2,Pavuna,-22.812409,-43.344044,106.0,29.0,141.19715128269883,182.02722626141545,126.48556341504391,True
