ano_referencia,codigo,nome,tipo_oferta,tipo_unidade,cre,microarea,endereco,bairro,latitude,longitude,matriculas_total,mat_bercario,mat_maternal_1,mat_maternal_2,turmas_total,capacidade_meta,vagas_reportadas,fila_total,fila_bercario,fila_maternal_1,fila_maternal_2,fila_por_100_matriculas,classe_pressao_fila,referencia_matriculas,demanda_prevista,gap_demanda_oferta,prioridade_modelo
2025,208601,Creche Municipal Casa Branca - Professor Paulo Freire,Pública,Creche,2.0,2.13,"Travessa Venâncio, 73 -Ladeira da Casa Branca 126",Tijuca,-22.936602,-43.248803,85.0,30.0,27.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,817805,Espaço de Desenvolvimento Infantil Rafael Pereira da Silva,Pública,EDI,8.0,8.25,Rua Santa Ebba com Santa Euzébia com Rua do Encanamento s/nº,Bangu,-22.857179,-43.453549,85.0,0.0,44.0,41.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,9019,CP ASSOCIAÇÃO DE MORADORES UNIÃO DAS BASES DE URUCÂNIA E ADJACÊNCIAS - COSMOS,Parceira,Creche Parceira,9.0,9.13,"RUA POCINHOS, 368",COSMOS,-22.88994,-43.60561,85.0,36.0,24.0,25.0,0.0,102.0,17.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,312804,Espaço de Desenvolvimento Infantil Professora Tania Martins Novo Lenz,Pública,EDI,3.0,3.9,Rua Italia D`Incau s/n°,Tomás Coelho,-22.87358,-43.308096,84.0,20.0,33.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,515807,Espaço de Desenvolvimento Infantil Buriti Congonhas,Pública,EDI,5.0,5.8,"Rua Das Flores, 2 - Vila Emília - Buriti",Madureira,-22.860399,-43.334597,84.0,23.0,25.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,9007,CP INSTITUTO AVELINO - CAMPO GRANDE,Parceira,Creche Parceira,9.0,9.18,"RUA ARCÍLIO PAPINI, 17",CAMPO GRANDE,-22.90733,-43.57735,84.0,36.0,24.0,24.0,0.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,1019616,Creche Municipal Maria Helena Papera Monteiro,Pública,Creche,10.0,10.17,"Rua Massapê, S/Nº - Favela Do Aço - Vila Paciência",Santa Cruz,-22.93332,-43.650062,83.0,0.0,37.0,46.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,313606,Creche Municipal Cantinho do Queto,Pública,Creche,3.0,3.2,"Rua Salvador, 1 - Morro Do Queto",Sampaio,-22.904185,-43.261677,83.0,23.0,35.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,7010,CP CRECHE NOVA ESPERANÇA,Parceira,Creche Parceira,7.0,7.7,"RUA TIROL, 1571",FREGUESIA / JACAREPAGUÁ,-22.94445,-43.34162,83.0,0.0,40.0,43.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,9033,CP TEMPO DE CRIANÇA,Parceira,Creche Parceira,9.0,9.18,"RUA CEARÁ MIRIM, Nº 27 LOTE 5 QUADRA 7, PAL 20786",CAMPO GRANDE,-22.89612,-43.57793,82.0,30.0,28.0,24.0,0.0,100.0,14.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,918605,Creche Municipal Sempre Vida Professora Eugenia Maria Veloso Marchese,Pública,Creche,9.0,9.9,"Rua Gentil de Ouro , S/Nº",Inhoaíba,-22.896822,-43.592565,82.0,0.0,36.0,46.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,625603,Creche Municipal Dr. Albert Sabin,Pública,Creche,6.0,6.1,"Estrada do Camboatá, 4.040",Costa Barros,-22.829398,-43.370787,81.0,23.0,24.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,10037,CP CAAD - COMITÊ DE ATENDIMENTO À CRIANÇA E AO ADOLESCENTE,Parceira,Creche Parceira,10.0,10.14,"RUA PROJETADA MATTOS, 1",SANTA CRUZ,-22.89778,-43.6834,80.0,26.0,23.0,31.0,0.0,106.0,24.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,410603,Creche Municipal Chico Bento,Pública,Creche,4.0,4.3,Rua Leopoldo Bulhões - Conj Habitacional Nelson Mandela 800 Q.13 A,Benfica,-22.88047,-43.24962,80.0,0.0,38.0,42.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,817611,Creche Municipal Tia Elza,Pública,Creche,8.0,8.16,"Rua Bom Sossego, 382 - Conjunto Habitacional Rua Câmara Ii 382",Padre Miguel,-22.868855,-43.455452,80.0,0.0,42.0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,9035,CP INSTITUTO CRESCER E APRENDER - FILIAL,Parceira,Creche Parceira,9.0,9.18,"RUA TAPES, 32",CAMPO GRANDE,-22.90268,-43.57109,80.0,17.0,42.0,21.0,0.0,130.0,48.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,208604,Creche Municipal Tia Bela,Pública,Creche,2.0,2.13,Rua Da Grota s/n,Tijuca,-22.93817,-43.243002,79.0,43.0,14.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,833802,Espaço de Desenvolvimento Infantil Professora Zena Elian,Pública,EDI,8.0,8.15,Rua General Americano Freire s/nº,Realengo,-22.863934,-43.445244,79.0,22.0,30.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,101604,Creche Municipal Sempre Vida P. Conquista,Pública,Creche,1.0,1.1,Rua Carlos Seidl - Parque Conquista 950 Fundos,Caju,-22.877834,-43.226418,78.0,0.0,34.0,44.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,2034,CP CENTRO SOCIAL DA MULHER UÊGA,Parceira,Creche Parceira,2.0,2.6,"RUA ESPERANÇA, 37 - 2º ANDAR",ROCINHA,-22.99192815,-43.25085578,77.0,0.0,28.0,49.0,0.0,100.0,21.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,209606,Creche Municipal Winnie Mandela,Pública,Creche,2.0,2.14,Rua Andaraí 401,Andaraí - Morro do Andaraí,-22.932545,-43.257283,77.0,18.0,33.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,515802,Espaço de Desenvolvimento Infantil Gustavo Lessa,Pública,EDI,5.0,5.9,Rua Marupiara s/n,Rocha Miranda,-22.841024,-43.347547,77.0,0.0,0.0,77.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,209608,Creche Municipal Germinal da Vila,Pública,Creche,2.0,2.18,Rua Petrocochino 73 Fundos,Vila Isabel,-22.913956,-43.255247,76.0,35.0,26.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,9031,CP ESPAÇO CRIATIVO TURMINHA DO BAIRRO,Parceira,Creche Parceira,9.0,9.18,RUA CEARÁ MIRIM Nº 307,CAMPO GRANDE,-22.89867,-43.57786,76.0,31.0,24.0,21.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,9037,CP CRECHE COMUNITÁRIA AURINA,Parceira,Creche Parceira,9.0,9.18,"RUA ALMEIDA GONZAGA, 59 - CASA 1",CAMPO GRANDE,-22.91974,-43.55759,76.0,23.0,26.0,27.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,10029,CP ASSOCIAÇÃO DE MORADORES DAS MORADAS DO IMPÉRIO,Parceira,Creche Parceira,10.0,10.1,"RUA MINISTRO ADALBERTO BARRETO, 473",SANTA CRUZ,-22.91704,-43.69961,75.0,0.0,31.0,44.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,2058,CP NASCEER - NÚCLEO DE ASSIST. SOCIAL CULTURAL EDUC. ECOLÓGICO DA ROCINHA,Parceira,Creche Parceira,2.0,2.8,"ESTRADA DA GÁVEA, 436 - FUNDOS",ROCINHA,-22.98785037,-43.24865159,75.0,0.0,37.0,38.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,1019806,Espaço de Desenvolvimento Infantil Professor Rubem Gonçalves,Pública,EDI,10.0,10.2,Estrada dos Palmares 4603,Santa Cruz,-22.886309,-43.66621,74.0,26.0,25.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,313603,Creche Municipal Sylvia Orthof,Pública,Creche,3.0,3.9,"Rua Solimões, S/Nº - Morro Do Urubu",Piedade,-22.878497,-43.306157,74.0,42.0,13.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,1019802,Espaço de Desenvolvimento Infantil Larissa dos Santos Atanazio,Pública,EDI,10.0,10.17,AV. CESÁRIO DE MELO 11.485,PACIÊNCIA,-22.921659,-43.645341,73.0,0.0,25.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,1019829,Espaço de Desenvolvimento Infantil Erasmo Carlos,Pública,EDI,10.0,10.1,"v. Antares, 23 acesso pela Rua N,  - Bloco 2",SANTA CRUZ,-22.92303,-43.67329553,73.0,24.0,25.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,2006,CP CRECHE PRÉ-ESCOLA COMUNITÁRIA DOIS IRMÃOS,Parceira,Creche Parceira,2.0,2.6,"EST. DA GÁVEA, 325 - BECO 1-CASA 30",ROCINHA,-22.98736693,-43.24550193,73.0,25.0,25.0,23.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,208803,Espaço de Desenvolvimento Infantil Borel,Pública,EDI,2.0,2.11,"Rua São Miguel , S/Nº",Tijuca,-22.940985,-43.25352,73.0,0.0,33.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,107601,Creche Municipal Adalberto Ismael de Souza,Pública,Creche,1.0,1.3,Av. Bartolomeu De Gusmão 1.100,São Cristóvão,-22.906374,-43.232485,72.0,0.0,32.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,2001,CP CRECHE ESPAÇO SEMENTE,Parceira,Creche Parceira,2.0,2.11,"TRAVESSA SÃO LUIZ, 99",BOREL / TIJUCA,-22.93805743,-43.25208851,72.0,0.0,32.0,40.0,0.0,80.0,6.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,2005,CP ESCOLA COMUNITÁRIA DO CANTAGALO,Parceira,Creche Parceira,2.0,2.3,"RUA SAINT ROMAIN, 200/RUA CÂNDIDO PORTINARI, 05",COPACABANA,-22.98210005,-43.19621238,72.0,0.0,28.0,44.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,2040,CP CRECHE MARIA MARIA,Parceira,Creche Parceira,2.0,2.5,"ESTR. DA GÁVEA, 259, R. UM CASA 52",ROCINHA,-22.98633516,-43.24536688,72.0,31.0,18.0,23.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,204806,Espaço de Desenvolvimento Infantil Irmã Margarita Alarcón,Pública,EDI,2.0,2.2,"Rua Pereira da Silva, s/nº",Laranjeiras,-22.931115,-43.190496,71.0,23.0,22.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,918608,Creche Municipal Jardim Monte Santo,Pública,Creche,9.0,9.16,"Rua Sananduva, S/Nº - Jardim Monte Santo",Campo Grande,-22.912352,-43.532948,71.0,0.0,25.0,46.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,10009,CP JARDIM ESCOLA ERNESTO FAGUNDES VARELA,Parceira,Creche Parceira,10.0,10.9,"ESTRADA DE SEPETIBA, 172",SEPETIBA,-22.96847,-43.70721,70.0,19.0,28.0,23.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,101601,Creche Municipal Ladeira dos Funcionários,Pública,Creche,1.0,1.1,Rua Carlos Seidl - Ladeira dos Funcionários 1.281,Caju,-22.879151,-43.224306,70.0,0.0,34.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,2061,CP CRECHE INSTITUTO MACINTYRE,Parceira,Creche Parceira,2.0,2.3,AV. PAVÃOZINHO Nº 02 COM. PAVÃOZINHO -CANTAGALO,COPACABANA,-22.98024935,-43.19492368,70.0,0.0,28.0,42.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,817504,Ciep Antonio Evaristo de Moraes,Pública,CIEP,8.0,8.12,"Av. Santa Cruz, S/Nº",Senador Camará,-22.881793,-43.487326,70.0,0.0,25.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,918803,Espaço de Desenvolvimento Infantil Ludmila Máximo Moreira Cardoso,Pública,EDI,9.0,9.21,Rua Pedro Leão Veloso Rangel s/nº,Campo Grande,-22.912636,-43.578547,70.0,25.0,22.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,1019628,Creche Municipal Irinéa dos Santos Paiva,Pública,Creche,10.0,10.12,Rua Dr.Continentino Comunidade Rollas 1 s/n°,Santa Cruz,-22.926998,-43.673065,69.0,22.0,22.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,103804,Espaço de Desenvolvimento Infantil Zélia Gattai Amado,Pública,EDI,1.0,1.11,Travessa Marrocos - Comunidade Fogueteiro s/nº,Rio Comprido,-22.926867,-43.200934,69.0,22.0,24.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,716602,Creche Municipal Tia Tereza,Pública,Creche,7.0,7.5,"Rua Jordão, 743 - Jordão",Taquara,-22.910162,-43.371421,69.0,0.0,31.0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,1019807,Espaço de Desenvolvimento Infantil Professor Antonio Alfredo Mercadante,Pública,EDI,10.0,10.2,ESTRADA DOS PALMARES S/Nº,SANTA CRUZ,-22.883481,-43.661004,68.0,0.0,25.0,43.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,514607,Creche Muncipal Sementinha,Pública,Creche,5.0,5.5,Rua Carneiro de Mendonça s/nº,Vicente de Carvalho,-22.860325,-43.318375,68.0,20.0,21.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,6019,CP AEMMAC - COELHO NETO,Parceira,Creche Parceira,6.0,0.0,"RUA THEREMIN, 284",COELHO NETO,-22.82866593,-43.34986472,68.0,18.0,24.0,26.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,724602,Creche Municipal Dina Sfat,Pública,Creche,7.0,7.24,"Rua Da Paz, S/Nº - Acesso Pela Rua Itália Fausto - Floresta Da Barra",Itanhangá,-22.989203,-43.297275,68.0,68.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,817505,Ciep Marechal Julio Caetano Horta Barbosa,Pública,CIEP,8.0,8.1,"Rua João Lacerda, S/Nº",Bangu,-22.883931,-43.479045,68.0,0.0,0.0,68.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,1019605,Creche Municipal Marlene da Silva Cardoso,Pública,Creche,10.0,10.16,Rua 7 Conjunto Residencial Da Rua Otacílio Câmara nº 01,Santa Cruz,-22.932954,-43.658363,67.0,0.0,23.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,10013,CP ESCOLA COMUNITÁRIA ENCANTO DE MARIA,Parceira,Creche Parceira,10.0,10.11,"RUA SAPUCAÍ, TRAVESSA PROJETADA, 55",SANTA CRUZ,-22.98837,-43.63944,66.0,15.0,25.0,26.0,0.0,84.0,14.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,724805,Espaço de Desenvolvimento Infantil Tristão de Athayde,Pública,EDI,7.0,7.22,"Rua Bráulio E. Muller, 405 Mandala",Barra da Tijuca,-23.002962,-43.375805,66.0,0.0,21.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,103602,Creche Municipal Direitos Humanos,Pública,Creche,1.0,1.11,"Rua Barão De Petrópolis, Morro do Escondidinho 724",Rio Comprido,-22.931337,-43.201233,65.0,20.0,25.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,2035,CP CENTRO SOCIAL E AÍ COMO É QUE FICA ?,Parceira,Creche Parceira,2.0,2.6,"ESTR. DA GÁVEA, 229 - CASA 1 - RUA UM",ROCINHA,-22.99306537,-43.25349939,65.0,26.0,22.0,17.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,206603,Creche Municipal Jacó Inácio Gomes,Pública,Creche,2.0,2.1,Estrada Das Canoas - Vila Canoas 720,São Conrado,-22.994354,-43.270922,64.0,22.0,18.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,410803,Espaço de Desenvolvimento Infantil Joaquim Venâncio,Pública,EDI,4.0,3.14,Rua Hesperia - Manguinhos 15,Bonsucesso,-22.875506,-43.25493,64.0,0.0,22.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,103601,Creche Municipal Espaço Livre da Criança,Pública,Creche,1.0,1.9,Rua Laurindo Rabelo 184 São Carlos,Estácio,-22.916117,-43.203354,63.0,0.0,21.0,42.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,2047,CP GRUPO COMUNITÁRIO MORRO DA ALEGRIA,Parceira,Creche Parceira,2.0,2.7,"RUA UM, 159",ROCINHA,-22.99001468,-43.24478783,63.0,18.0,30.0,15.0,0.0,71.0,4.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,2044,CP CRECHE SÃO COSME E SÃO DAMIÃO,Parceira,Creche Parceira,2.0,2.16,"RUA LEOPOLDO, 434",ANDARAÍ,-22.92825408,-43.25259783,62.0,0.0,22.0,40.0,0.0,76.0,8.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,7017,CP CRECHE RAIMUNDA NONATA DA SILVA,Parceira,Creche Parceira,7.0,7.28,"AV. CÉLIA RIBEIRO DA SILVA MENDES, 92",RECREIO DOS BANDEIRANTES,-23.01089,-43.47622,62.0,0.0,27.0,35.0,0.0,87.0,19.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,918604,Creche Municipal Vera Pacheco Jordão,Pública,Creche,9.0,9.21,Rua Pedro Autran Nº 71 São Jorge,Campo Grande,-22.914584,-43.58532,62.0,0.0,24.0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,1019627,Creche Municipal Vovó Benta,Pública,Creche,10.0,10.2,"Rua Sete, Fundos Com A Rua Oito - Conjunto Nova Sepetiba",Sepetiba,-22.956258,-43.691301,61.0,16.0,15.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,206601,Creche Municipal Doutor Sobral Pinto,Pública,Creche,2.0,2.5,"Av. Presidente João Goulart, S/Nº - Vila Olímpica",Vidigal,-22.996197,-43.245549,61.0,25.0,16.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,3009,CP CRECHE COMUNITÁRIA JOÃO FERREIRA,Parceira,Creche Parceira,3.0,3.23,"AVENIDA CENTRAL, 70",RAMOS,-22.85752743,-43.26904816,61.0,0.0,25.0,36.0,0.0,80.0,19.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,817616,Creche Municipal Professora Maria Assumpção,Pública,Creche,8.0,8.19,Rua Esperança 23,Bangu,-22.864759,-43.468277,61.0,0.0,15.0,46.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,833808,Espaço de Desenvolvimento Infantil Professora Vanuzia Bastos da Silva,Pública,EDI,8.0,8.24,"Rua Helio do Amaral, s/nº",Realengo,-22.860859,-43.446539,61.0,19.0,24.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,918839,Espaço de Desenvolvimento Infantil Dalila Tavares,Pública,EDI,9.0,9.8,Rua Jornalista Sabino de Lemos s/nº São Basílio,Campo Grande,-22.89154,-43.57146,61.0,0.0,22.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,10076,CP ESPAÇO DE DESENVOLVIMENTO MÃE GAIA - UNIDADE I,Parceira,Creche Parceira,10.0,10.1,"BECO DO CAMARÃO, 68 - EST VITOR DUMAS",SANTA CRUZ,-22.9329475,-43.6976363,60.0,18.0,22.0,20.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,102803,Espaço de Desenvolvimento Infantil Rachel de Queiroz,Pública,EDI,1.0,1.7,Av.Presidente Vargas S/N°,Praça Onze,-22.907017,-43.194719,60.0,0.0,0.0,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,3010,CP CRECHE ESCOLA COMUNITÁRIA MÃE SOCIAL,Parceira,Creche Parceira,3.0,3.19,"RUA CANITAR, 608",INHAÚMA,-22.85981282,-43.279069,60.0,0.0,30.0,30.0,0.0,76.0,16.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,4049,CP INSTITUTO JOSEFA LAURENTINO,Parceira,Creche Parceira,4.0,4.4,"RUA NILTON CORDEIRO, 3, PARQUE UNIAO",MARÉ,-22.84825182,-43.24773693,60.0,15.0,20.0,25.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,2038,CP CRECHE CHÁCARA DO CÉU,Parceira,Creche Parceira,2.0,2.11,"ESTRADA DA INDEPENDÊNCIA, 161",TIJUCA,-22.93697965,-43.25635225,59.0,14.0,22.0,23.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,6005,CP CRECHE DON GUANELLA,Parceira,Creche Parceira,6.0,6.12,"RUA CAÇAREMA, 63",ANCHIETA,-22.81704,-43.39683,59.0,0.0,22.0,37.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,101602,Creche Municipal Virgínia Lemos,Pública,Creche,1.0,1.1,Rua Paraíso 17 Parque Alegria,Caju,-22.886423,-43.233212,58.0,0.0,32.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,208606,Creche Municipal Doutor Ronaldo Luiz Gazolla,Pública,Creche,2.0,2.13,Rua Paulino Nogueira - Morro Da Formiga 300,Tijuca,-22.94015,-43.24459,58.0,16.0,19.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,3007,CP CRECHE CHAMEGUINHO,Parceira,Creche Parceira,3.0,3.4,"RUA SÃO FRANCISCO DE ASSIS, 15",LINS DE VASCONCELOS,-22.91549097,-43.27870767,58.0,16.0,21.0,21.0,0.0,65.0,5.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,411803,Espaço de Desenvolvimento Infantil Maria de Lourdes Ferreira,Pública,EDI,4.0,4.19,AV LOBO JUNIOR 2271,PENHA,-22.84136,-43.288855,58.0,21.0,19.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,918603,Creche Municipal Sempre Vida Elza Rabelo de Andrade,Pública,Creche,9.0,9.23,Rua Vitória do Mearim - s/nº,Cosmos,-22.918605,-43.621346,58.0,0.0,19.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,1019604,Creche Municipal Ayrton Senna,Pública,Creche,10.0,10.7,Estrada Guandu 258 Conj. Guandu II,Santa Cruz,-22.902828,-43.705531,57.0,0.0,19.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,2054,CP UNIÃO DE MULHERES PRO-MELHORAMENTO DA ROUPA SUJA,Parceira,Creche Parceira,2.0,2.6,"RUA UM, 325",ROCINHA,-22.99003892,-43.24550019,57.0,32.0,9.0,16.0,0.0,67.0,8.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,724802,Espaço de Desenvolvimento Infantil Porfírio Dias,Pública,EDI,7.0,7.25,Estrada Cascatinha 246,Vargem Grande,-22.975934,-43.484274,57.0,0.0,25.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
2025,918611,Creche Municipal Mário Lombardi,Pública,Creche,9.0,9.6,Rua Gonçalves Céu s/nº,Campo Grande,-22.88353,-43.604592,57.0,0.0,25.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Consolidado público de 2025,,,
